"ISO3","Year","AgeLow","AgeUp","Sex","Variable","Quantile","Measles","HIV","LRI","TB","Diarrhoeal","Malaria","OtherCMPN","Congenital","Digestive","Neoplasms","OtherNCD","Drowning","RTI","OtherInj","NatDis","CollectVio"
"MRT",2005,5,9,"B","Rate","Point",0.01123,0.11186,0.93924,0.33395,1.23556,0.58401,1.67483,0.25526,0.2476,0.31588,0.30331,0.28219,0.67832,0.45363,0,0.01078
"MRT",2005,5,9,"B","Rate","Upper",0.1269,0.15385,1.5366,1.22799,1.6997,0.7769,2.72912,0.38986,0.45062,0.54068,0.54762,0.50659,1.00504,0.77218,0,0.03569
"MRT",2006,5,9,"B","Deaths","Lower",0,5,13,0,53,26,23,10,7,11,10,9,25,16,0,0
"MRT",2006,5,9,"B","Deaths","Point",17,10,79,23,103,49,144,22,21,28,26,24,55,38,0,0
"MRT",2006,5,9,"B","Deaths","Upper",181,15,129,92,143,66,234,34,39,49,48,43,82,66,2,0
"MRT",2006,5,9,"B","Fraction","Lower",0,0.01255,0.02538,0.00154,0.13191,0.06737,0.04247,0.02179,0.01613,0.02195,0.02058,0.02031,0.05883,0.03476,0,0
"MRT",2006,5,9,"B","Fraction","Point",0.02594,0.01628,0.12393,0.03513,0.16145,0.07654,0.22489,0.03441,0.03324,0.04394,0.04111,0.03741,0.08537,0.05959,0.00075,0
"MRT",2006,5,9,"B","Fraction","Upper",0.266,0.01927,0.1744,0.14854,0.18503,0.08007,0.3025,0.04677,0.05597,0.06839,0.06874,0.06136,0.11144,0.08955,0.00393,0
"MRT",2006,5,9,"B","Rate","Lower",0,0.05904,0.15745,0.01132,0.61672,0.30323,0.27584,0.11845,0.08989,0.13472,0.12504,0.11547,0.29866,0.19603,0,0
"MRT",2006,5,9,"B","Rate","Point",0.19301,0.12114,0.92213,0.26139,1.20131,0.56951,1.67335,0.25604,0.24733,0.32695,0.30589,0.27836,0.63522,0.44339,0.00558,0
"MRT",2006,5,9,"B","Rate","Upper",2.09975,0.16679,1.48972,1.05605,1.65471,0.75966,2.71103,0.39228,0.44733,0.55975,0.54998,0.49375,0.94775,0.75313,0.02323,0
"MRT",2007,5,9,"B","Deaths","Lower",0,4,18,1,51,25,16,10,7,12,10,9,23,16,0,0
"MRT",2007,5,9,"B","Deaths","Point",32,11,79,19,104,48,147,23,22,30,27,25,53,38,0,0
"MRT",2007,5,9,"B","Deaths","Upper",268,17,127,78,143,64,248,35,40,52,50,44,79,65,1,2
"MRT",2007,5,9,"B","Fraction","Lower",0,0.01078,0.03485,0.00148,0.12412,0.05922,0.02921,0.02135,0.01545,0.02268,0.0208,0.01969,0.05367,0.03412,0,0
"MRT",2007,5,9,"B","Fraction","Point",0.04851,0.01744,0.12033,0.02905,0.15757,0.07262,0.22329,0.03493,0.03311,0.04568,0.04144,0.03725,0.0799,0.05797,0.00031,0.00058
"MRT",2007,5,9,"B","Fraction","Upper",0.39075,0.02086,0.166,0.11944,0.17928,0.07537,0.31538,0.0468,0.05587,0.07128,0.06866,0.06095,0.10367,0.087,0.00255,0.00371
"MRT",2007,5,9,"B","Rate","Lower",0,0.0563,0.21225,0.01162,0.5873,0.28435,0.18217,0.11711,0.08629,0.13806,0.12223,0.11289,0.27097,0.1879,0,0
"MRT",2007,5,9,"B","Rate","Point",0.36128,0.12989,0.89617,0.21635,1.17352,0.54085,1.66298,0.26015,0.24659,0.34021,0.30863,0.27742,0.59506,0.43174,0.00231,0.00432
"MRT",2007,5,9,"B","Rate","Upper",3.03413,0.18201,1.42754,0.87322,1.60893,0.72301,2.79701,0.39557,0.44853,0.57844,0.55533,0.48683,0.88888,0.73243,0.01134,0.02265
"MRT",2008,5,9,"B","Deaths","Lower",0,4,11,1,50,24,17,10,7,12,11,9,22,16,0,0
"MRT",2008,5,9,"B","Deaths","Point",43,11,75,20,105,48,147,23,22,32,28,24,51,38,0,0
"MRT",2008,5,9,"B","Deaths","Upper",303,17,122,83,145,65,255,36,41,54,51,43,76,65,0,2
"MRT",2008,5,9,"B","Fraction","Lower",0,0.01081,0.02122,0.00183,0.12482,0.05773,0.02699,0.02195,0.01672,0.02418,0.02164,0.01975,0.05149,0.03389,0,0
"MRT",2008,5,9,"B","Fraction","Point",0.06475,0.01691,0.11264,0.03055,0.15624,0.07139,0.22006,0.03477,0.03342,0.0475,0.04215,0.03653,0.07542,0.05697,0,0.00069
"MRT",2008,5,9,"B","Fraction","Upper",0.4019,0.01996,0.15829,0.13916,0.17773,0.07403,0.31885,0.04657,0.05578,0.07392,0.06918,0.0598,0.09812,0.08488,0,0.00373
"MRT",2008,5,9,"B","Rate","Lower",0,0.05346,0.12902,0.01477,0.55882,0.26598,0.19242,0.11349,0.08591,0.14101,0.12207,0.10867,0.24979,0.18116,0,0
"MRT",2008,5,9,"B","Rate","Point",0.47869,0.12501,0.83273,0.22585,1.15505,0.52777,1.62686,0.25705,0.24707,0.35116,0.31161,0.27006,0.55757,0.42117,0,0.0051
"MRT",2008,5,9,"B","Rate","Upper",3.33319,0.17723,1.33672,0.91119,1.5893,0.70603,2.8051,0.39148,0.44774,0.59478,0.5563,0.47329,0.83583,0.7094,0,0.02211
"MRT",2009,5,9,"B","Deaths","Lower",0,4,14,0,49,23,10,10,7,13,11,9,21,16,0,0
"MRT",2009,5,9,"B","Deaths","Point",81,11,73,19,105,49,148,23,23,34,29,24,49,38,0,0
"MRT",2009,5,9,"B","Deaths","Upper",440,16,118,79,146,66,252,36,42,57,52,43,74,65,0,1
"MRT",2009,5,9,"B","Fraction","Lower",0,0.00608,0.02334,0.00142,0.10381,0.04932,0.01685,0.0197,0.01572,0.02394,0.02136,0.01848,0.04475,0.03105,0,0
"MRT",2009,5,9,"B","Fraction","Point",0.1148,0.01583,0.10323,0.02742,0.14863,0.06907,0.2092,0.03302,0.03252,0.0473,0.0414,0.03431,0.06873,0.05424,0,0.00029
"MRT",2009,5,9,"B","Fraction","Upper",0.50658,0.01942,0.14822,0.11147,0.1755,0.07421,0.31818,0.04554,0.05488,0.07354,0.06956,0.05764,0.09213,0.08108,0,0.00211
"MRT",2009,5,9,"B","Rate","Lower",0,0.04323,0.15117,0.01052,0.53211,0.25537,0.1186,0.10841,0.08589,0.14346,0.12415,0.10519,0.23135,0.17384,0,0
"MRT",2009,5,9,"B","Rate","Point",0.87784,0.12105,0.78937,0.20967,1.13653,0.52816,1.59969,0.25249,0.24867,0.36169,0.31657,0.26236,0.52556,0.41476,0,0.00222
"MRT",2009,5,9,"B","Rate","Upper",4.73313,0.17009,1.26364,0.84226,1.56338,0.70808,2.70828,0.38313,0.44653,0.61225,0.55579,0.46172,0.78827,0.69681,0,0.0108
"MRT",2010,5,9,"B","Deaths","Lower",39,3,9,0,47,22,10,9,7,13,11,9,20,15,0,0
"MRT",2010,5,9,"B","Deaths","Point",208,11,71,20,104,49,148,24,23,35,30,25,47,38,0,0
"MRT",2010,5,9,"B","Deaths","Upper",630,16,119,79,145,67,249,37,42,60,53,44,72,65,0,1
"MRT",2010,5,9,"B","Fraction","Lower",0.0523,0.00455,0.01496,0.00109,0.08317,0.03993,0.01181,0.0168,0.01256,0.02,0.01748,0.01515,0.03328,0.02554,0,0
"MRT",2010,5,9,"B","Fraction","Point",0.24932,0.01326,0.08479,0.02376,0.12521,0.05901,0.17792,0.02895,0.02787,0.04233,0.03582,0.02949,0.05619,0.04582,0,0.00025
"MRT",2010,5,9,"B","Fraction","Upper",0.60903,0.01742,0.12817,0.10378,0.15666,0.07124,0.27945,0.04204,0.04757,0.06864,0.06062,0.04991,0.07816,0.07121,0,0.00203
"MRT",2010,5,9,"B","Rate","Lower",0.41674,0.03778,0.10164,0.0103,0.50277,0.24012,0.10748,0.1054,0.08211,0.14593,0.12081,0.10136,0.21202,0.1654,0,0
"MRT",2010,5,9,"B","Rate","Point",2.18935,0.11644,0.74457,0.20864,1.09951,0.51818,1.56237,0.25422,0.24473,0.37171,0.31455,0.25896,0.49342,0.40236,0,0.0022
"MRT",2010,5,9,"B","Rate","Upper",6.62877,0.16484,1.24667,0.82602,1.51994,0.69629,2.6189,0.38803,0.43839,0.6277,0.54886,0.45606,0.74848,0.67694,0,0.01056
"MRT",2011,5,9,"B","Deaths","Lower",13,4,9,1,44,22,13,10,7,14,11,9,18,15,0,0
"MRT",2011,5,9,"B","Deaths","Point",133,11,67,24,102,50,147,26,23,37,31,26,45,38,0,1
"MRT",2011,5,9,"B","Deaths","Upper",458,16,117,86,142,68,243,40,42,64,54,46,68,65,0,4
"MRT",2011,5,9,"B","Fraction","Lower",0.02029,0.00709,0.0153,0.00146,0.09604,0.04874,0.01924,0.02023,0.01466,0.02442,0.02042,0.01832,0.03815,0.02957,0,0
"MRT",2011,5,9,"B","Fraction","Point",0.1748,0.01443,0.08809,0.03132,0.13379,0.06589,0.19333,0.03411,0.03032,0.04925,0.04008,0.03395,0.05922,0.04991,0,0.00151
"MRT",2011,5,9,"B","Fraction","Upper",0.51106,0.0187,0.13351,0.11787,0.16139,0.07521,0.2891,0.04788,0.04989,0.07849,0.06621,0.05623,0.07965,0.07566,0,0.00583
"MRT",2011,5,9,"B","Rate","Lower",0.13759,0.04125,0.09301,0.01076,0.45909,0.228,0.13559,0.10476,0.07915,0.14431,0.11612,0.1001,0.1921,0.15465,0,0
"MRT",2011,5,9,"B","Rate","Point",1.36491,0.11268,0.68784,0.24456,1.04468,0.51449,1.5096,0.26634,0.23675,0.38456,0.31296,0.26509,0.46241,0.38972,0,0.01179
"MRT",2011,5,9,"B","Rate","Upper",4.69337,0.16109,1.19406,0.88108,1.45017,0.69454,2.49028,0.40647,0.42406,0.64877,0.54701,0.46602,0.69656,0.65846,0,0.04102
"MRT",2012,5,9,"B","Deaths","Lower",0,3,12,0,41,21,20,10,7,14,11,9,17,14,0,0
"MRT",2012,5,9,"B","Deaths","Point",26,10,70,17,99,50,151,28,23,40,31,27,44,38,0,0
"MRT",2012,5,9,"B","Deaths","Upper",216,15,115,68,138,68,244,44,41,68,55,49,66,65,0,1
"MRT",2012,5,9,"B","Fraction","Lower",0,0.01033,0.02269,0.00145,0.1232,0.06496,0.03434,0.02586,0.01741,0.03168,0.02467,0.02347,0.04555,0.03441,0,0
"MRT",2012,5,9,"B","Fraction","Point",0.03981,0.01502,0.10713,0.0257,0.15152,0.07695,0.23132,0.04301,0.0348,0.06097,0.04743,0.0418,0.06674,0.05771,0,0.00009
"MRT",2012,5,9,"B","Fraction","Upper",0.35473,0.01853,0.15024,0.11363,0.17183,0.07893,0.30764,0.0575,0.05701,0.09321,0.07703,0.06734,0.08652,0.08459,0,0.00156
"MRT",2012,5,9,"B","Rate","Lower",0,0.03657,0.12627,0.00919,0.41819,0.21486,0.20697,0.10793,0.0746,0.14394,0.11267,0.09975,0.17225,0.14611,0,0
"MRT",2012,5,9,"B","Rate","Point",0.25964,0.09796,0.69869,0.16761,0.9882,0.50186,1.50865,0.28051,0.22696,0.39764,0.30933,0.27262,0.43527,0.37638,0,0.00059
"MRT",2012,5,9,"B","Rate","Upper",2.15623,0.14354,1.14284,0.67237,1.37259,0.67762,2.42951,0.42991,0.40504,0.67036,0.54499,0.48575,0.65696,0.64365,0,0.00999
"MRT",2013,5,9,"B","Deaths","Lower",0,3,9,0,39,20,14,10,7,14,10,9,16,13,0,0
"MRT",2013,5,9,"B","Deaths","Point",40,10,67,19,98,50,149,29,22,42,31,28,42,37,1,0
"MRT",2013,5,9,"B","Deaths","Upper",313,15,112,82,136,68,238,46,40,71,56,51,64,64,2,0
"MRT",2013,5,9,"B","Fraction","Lower",0,0.00739,0.01941,0.00142,0.11028,0.05957,0.02334,0.0269,0.01679,0.03265,0.02421,0.02344,0.0429,0.03347,0,0
"MRT",2013,5,9,"B","Fraction","Point",0.06064,0.01458,0.10086,0.02857,0.14664,0.07547,0.22421,0.04406,0.03366,0.06278,0.04643,0.04166,0.06349,0.05612,0.00083,0
"MRT",2013,5,9,"B","Fraction","Upper",0.40927,0.01848,0.14471,0.14241,0.16821,0.0779,0.30794,0.05937,0.05543,0.09492,0.07618,0.06695,0.08454,0.08319,0.00467,0
"MRT",2013,5,9,"B","Rate","Lower",0,0.03134,0.08901,0.00916,0.38684,0.20306,0.13724,0.10268,0.07208,0.14375,0.10461,0.09397,0.15887,0.13606,0,0
"MRT",2013,5,9,"B","Rate","Point",0.39226,0.09431,0.65244,0.18481,0.94858,0.4882,1.45036,0.28501,0.21774,0.40611,0.30034,0.26949,0.4107,0.36303,0.00537,0
"MRT",2013,5,9,"B","Rate","Upper",3.0366,0.13932,1.08043,0.79389,1.31889,0.66046,2.30479,0.44131,0.38676,0.68696,0.53579,0.49154,0.6195,0.62168,0.01949,0
"MRT",2014,5,9,"B","Deaths","Lower",0,3,15,1,39,22,13,10,7,15,9,9,15,13,0,0
"MRT",2014,5,9,"B","Deaths","Point",49,10,66,18,98,56,148,29,22,43,30,27,41,36,0,0
"MRT",2014,5,9,"B","Deaths","Upper",330,15,113,64,137,76,235,46,40,74,53,49,63,63,0,0
"MRT",2014,5,9,"B","Fraction","Lower",0,0.00697,0.03166,0.00173,0.10918,0.06347,0.02277,0.02699,0.01539,0.03382,0.02243,0.02218,0.04084,0.03273,0,0
"MRT",2014,5,9,"B","Fraction","Point",0.07295,0.01433,0.0981,0.02613,0.14499,0.0827,0.22054,0.04383,0.03274,0.06404,0.04421,0.03997,0.06127,0.05416,0,0
"MRT",2014,5,9,"B","Fraction","Upper",0.44199,0.01928,0.14161,0.10699,0.16907,0.08672,0.30225,0.06,0.05456,0.09905,0.07254,0.06546,0.08099,0.07957,0,0
"MRT",2014,5,9,"B","Rate","Lower",0,0.03043,0.14228,0.01116,0.37647,0.21215,0.13207,0.09764,0.06856,0.14373,0.09426,0.08713,0.14645,0.12404,0,0
"MRT",2014,5,9,"B","Rate","Point",0.46529,0.0914,0.6257,0.16666,0.92478,0.52748,1.40665,0.27956,0.20882,0.40846,0.28198,0.25494,0.39079,0.34544,0,0
"MRT",2014,5,9,"B","Rate","Upper",3.12009,0.13741,1.06104,0.59941,1.28836,0.71528,2.22413,0.4348,0.37365,0.69313,0.49957,0.46223,0.59354,0.58941,0,0
"MRT",2015,5,9,"B","Deaths","Lower",0,2,8,0,37,22,49,9,6,15,9,8,14,12,0,0
"MRT",2015,5,9,"B","Deaths","Point",0,9,64,19,99,58,164,30,22,44,28,26,41,35,0,0
"MRT",2015,5,9,"B","Deaths","Upper",0,14,110,82,138,79,241,47,40,76,50,48,63,61,0,1
"MRT",2015,5,9,"B","Fraction","Lower",0,0.00781,0.01883,0.00156,0.13396,0.09064,0.16243,0.0299,0.01716,0.03746,0.02325,0.02309,0.04482,0.03418,0,0
"MRT",2015,5,9,"B","Fraction","Point",0,0.01333,0.10017,0.03001,0.15442,0.09077,0.25765,0.04635,0.03379,0.06971,0.04369,0.04037,0.0642,0.0555,0,0.00006
"MRT",2015,5,9,"B","Fraction","Upper",0,0.01881,0.14301,0.13849,0.1749,0.09078,0.31098,0.06268,0.05531,0.1049,0.07124,0.06458,0.08359,0.08166,0,0.00138
"MRT",2015,5,9,"B","Rate","Lower",0,0.02746,0.0785,0.00894,0.34831,0.20953,0.4534,0.09213,0.06308,0.14135,0.08354,0.07813,0.13881,0.11346,0,0
"MRT",2015,5,9,"B","Rate","Point",0,0.07853,0.59011,0.17679,0.90969,0.53473,1.51783,0.27305,0.19906,0.41066,0.25738,0.23782,0.3782,0.32695,0,0.00035
"MRT",2015,5,9,"B","Rate","Upper",0,0.12684,1.00694,0.75013,1.26895,0.72623,2.22155,0.42652,0.3602,0.70038,0.45649,0.43918,0.57902,0.56211,0,0.00924
"MRT",2016,5,9,"B","Deaths","Lower",0,1,8,0,37,22,25,10,6,15,8,8,14,11,0,0
"MRT",2016,5,9,"B","Deaths","Point",13,6,65,17,99,59,151,30,21,46,27,25,41,35,0,0
"MRT",2016,5,9,"B","Deaths","Upper",150,11,110,74,139,81,235,48,38,79,48,47,63,61,0,0
"MRT",2016,5,9,"B","Fraction","Lower",0,0.0051,0.0195,0.00123,0.13116,0.08288,0.04933,0.03041,0.01632,0.03735,0.02191,0.02221,0.04398,0.03334,0,0
"MRT",2016,5,9,"B","Fraction","Point",0.02034,0.01002,0.10196,0.02703,0.15512,0.09331,0.2379,0.04785,0.03283,0.07251,0.04197,0.04009,0.0642,0.05488,0,0
"MRT",2016,5,9,"B","Fraction","Upper",0.24669,0.0144,0.14376,0.12559,0.1762,0.09472,0.30105,0.06511,0.05403,0.1083,0.06868,0.06411,0.08403,0.08016,0,0
"MRT",2016,5,9,"B","Rate","Lower",0,0.01751,0.07819,0.0073,0.33417,0.20285,0.22767,0.09025,0.05772,0.13906,0.07586,0.07264,0.1298,0.10557,0,0
"MRT",2016,5,9,"B","Rate","Point",0.11609,0.05719,0.58194,0.15427,0.88535,0.53257,1.35782,0.2731,0.18738,0.41385,0.23954,0.22881,0.36642,0.31323,0,0
"MRT",2016,5,9,"B","Rate","Upper",1.3422,0.09458,0.98733,0.65834,1.24235,0.72439,2.10384,0.42827,0.34095,0.70778,0.42241,0.4182,0.56017,0.53915,0,0
"MRT",2017,5,9,"B","Deaths","Lower",0,1,10,0,35,22,14,10,5,15,7,7,13,11,0,0
"MRT",2017,5,9,"B","Deaths","Point",31,5,65,16,97,61,151,32,20,47,26,26,41,34,1,0
"MRT",2017,5,9,"B","Deaths","Upper",273,9,109,72,138,84,236,51,37,82,46,48,64,59,4,1
"MRT",2017,5,9,"B","Fraction","Lower",0,0.00362,0.02349,0.00145,0.11604,0.07407,0.02664,0.02991,0.01514,0.03778,0.02079,0.02188,0.04158,0.0313,0,0
"MRT",2017,5,9,"B","Fraction","Point",0.04759,0.00805,0.09949,0.02427,0.14846,0.09352,0.23168,0.04835,0.03042,0.07261,0.03934,0.03939,0.06239,0.05215,0.00214,0.00014
"MRT",2017,5,9,"B","Fraction","Upper",0.38661,0.01181,0.14188,0.13511,0.17207,0.09648,0.30413,0.06684,0.05076,0.11048,0.06562,0.0641,0.08314,0.07688,0.0098,0.00222
"MRT",2017,5,9,"B","Rate","Lower",0,0.01362,0.09361,0.00822,0.30732,0.19548,0.12658,0.08921,0.05209,0.1337,0.06748,0.06825,0.12166,0.09684,0,0
"MRT",2017,5,9,"B","Rate","Point",0.2714,0.04591,0.56737,0.13841,0.84664,0.53332,1.32122,0.27573,0.17348,0.41408,0.22435,0.22463,0.3558,0.2974,0.0122,0.0008
"MRT",2017,5,9,"B","Rate","Upper",2.37884,0.07659,0.95119,0.62548,1.198,0.72781,2.05309,0.43758,0.31748,0.7115,0.4008,0.4146,0.55178,0.51425,0.03497,0.00875
"MRT",2018,5,9,"B","Deaths","Lower",0,1,10,0,33,21,13,10,5,15,7,7,13,10,0,0
"MRT",2018,5,9,"B","Deaths","Point",46,4,64,16,95,62,150,33,19,49,26,26,41,34,0,0
"MRT",2018,5,9,"B","Deaths","Upper",305,8,110,69,136,86,235,53,35,85,46,49,64,59,0,1
"MRT",2018,5,9,"B","Fraction","Lower",0,0.00269,0.02198,0.00132,0.11191,0.07291,0.02514,0.03002,0.01394,0.03861,0.02019,0.02128,0.04084,0.03017,0,0
"MRT",2018,5,9,"B","Fraction","Point",0.06925,0.00627,0.09684,0.02368,0.14292,0.09365,0.22592,0.04906,0.02862,0.07319,0.03844,0.03965,0.06136,0.05093,0,0.00023
"MRT",2018,5,9,"B","Fraction","Upper",0.41127,0.00961,0.13818,0.11162,0.16724,0.09887,0.29788,0.06819,0.04764,0.10955,0.06373,0.06559,0.08334,0.07639,0,0.00251
"MRT",2018,5,9,"B","Rate","Lower",0,0.00853,0.08731,0.00684,0.28098,0.1871,0.1185,0.09096,0.04816,0.1301,0.06449,0.06743,0.11264,0.09221,0,0
"MRT",2018,5,9,"B","Rate","Point",0.39186,0.03548,0.54798,0.134,0.80873,0.52993,1.2784,0.27761,0.16195,0.41416,0.21752,0.22437,0.34721,0.28819,0,0.0013
"MRT",2018,5,9,"B","Rate","Upper",2.58352,0.06001,0.93184,0.58565,1.14755,0.72437,1.98621,0.44216,0.29661,0.71437,0.38898,0.41576,0.54213,0.49782,0,0.00851
"MRT",2019,5,9,"B","Deaths","Lower",0,0,8,0,31,21,36,10,5,15,7,8,13,10,0,0
"MRT",2019,5,9,"B","Deaths","Point",1,3,64,15,94,63,149,33,18,50,26,27,41,34,0,0
"MRT",2019,5,9,"B","Deaths","Upper",15,6,110,61,133,87,223,54,34,86,47,51,64,60,0,1
"MRT",2019,5,9,"B","Fraction","Lower",0,0.00228,0.02125,0.0013,0.13136,0.10121,0.12876,0.03452,0.01533,0.0448,0.0235,0.02536,0.04692,0.03485,0,0
"MRT",2019,5,9,"B","Fraction","Point",0.00156,0.00502,0.10367,0.02342,0.15107,0.10222,0.24108,0.05362,0.02982,0.08041,0.04248,0.04384,0.0663,0.0553,0,0.00018
"MRT",2019,5,9,"B","Fraction","Upper",0.03034,0.0077,0.14711,0.12103,0.17227,0.10509,0.28889,0.07297,0.04821,0.11853,0.06932,0.06945,0.08696,0.07993,0,0.00224
"MRT",2019,5,9,"B","Rate","Lower",0,0.00683,0.07044,0.00685,0.26093,0.18022,0.3013,0.08666,0.04422,0.12854,0.0641,0.06722,0.10888,0.08988,0,0
"MRT",2019,5,9,"B","Rate","Point",0.00799,0.02572,0.53114,0.11999,0.77399,0.52371,1.23514,0.27472,0.15278,0.41197,0.21764,0.22461,0.33968,0.28332,0,0.00092
"MRT",2019,5,9,"B","Rate","Upper",0.12018,0.0453,0.90407,0.49689,1.09769,0.7177,1.84131,0.44009,0.27757,0.70297,0.38715,0.41642,0.52726,0.48806,0,0.00828
"MUS",2000,5,9,"B","Deaths","Lower",0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0
"MUS",2000,5,9,"B","Deaths","Point",0,0,1,0,0,0,1,2,2,4,10,1,6,1,0,0
"MUS",2000,5,9,"B","Deaths","Upper",0,0,4,0,0,0,4,6,6,8,15,4,11,4,0,0
"MUS",2000,5,9,"B","Fraction","Lower",0,0,0,0,0,0,0,0,0,0,0.17857,0,0.06896,0,0,0
"MUS",2000,5,9,"B","Fraction","Point",0,0,0.04175,0,0,0,0.04329,0.08658,0.08351,0.1268,0.3426,0.03895,0.19756,0.03895,0,0
"MUS",2000,5,9,"B","Fraction","Upper",0,0,0.13759,0,0,0,0.13794,0.19231,0.21374,0.25926,0.53572,0.11112,0.35715,0.12,0,0
"MUS",2000,5,9,"B","Rate","Lower",0,0,0,0,0,0,0,0,0,0,0.22872,0,0.09047,0,0,0
"MUS",2000,5,9,"B","Rate","Point",0,0,0.05336,0,0,0,0.05533,0.11065,0.10673,0.16206,0.43786,0.04978,0.25249,0.04978,0,0
"MUS",2000,5,9,"B","Rate","Upper",0,0,0.1808,0,0,0,0.18143,0.23296,0.27325,0.32466,0.6871,0.13976,0.4609,0.14004,0,0
"MUS",2001,5,9,"B","Deaths","Lower",0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0
"MUS",2001,5,9,"B","Deaths","Point",0,0,1,0,1,0,2,6,0,4,7,3,3,1,0,0
"MUS",2001,5,9,"B","Deaths","Upper",0,0,4,0,4,0,6,11,0,8,12,7,8,4,0,0
"MUS",2001,5,9,"B","Fraction","Lower",0,0,0,0,0,0,0,0.07407,0,0.03448,0.10714,0,0,0,0,0
"MUS",2001,5,9,"B","Fraction","Point",0,0,0.03195,0,0.03274,0,0.06391,0.22525,0,0.13017,0.25799,0.09665,0.12939,0.03195,0,0
"MUS",2001,5,9,"B","Fraction","Upper",0,0,0.11112,0,0.11112,0,0.17858,0.39286,0,0.26924,0.43298,0.22223,0.26849,0.11112,0,0
"MUS",2001,5,9,"B","Rate","Lower",0,0,0,0,0,0,0,0.09182,0,0.04478,0.1356,0,0,0,0,0
"MUS",2001,5,9,"B","Rate","Point",0,0,0.03995,0,0.04094,0,0.07991,0.28164,0,0.16276,0.32258,0.12085,0.16178,0.03995,0,0
"MUS",2001,5,9,"B","Rate","Upper",0,0,0.13783,0,0.13713,0,0.22771,0.49479,0,0.36012,0.54507,0.27423,0.32188,0.13679,0,0
"MUS",2002,5,9,"B","Deaths","Lower",0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0
"MUS",2002,5,9,"B","Deaths","Point",0,0,6,0,0,0,2,2,0,2,7,0,7,3,0,0
"MUS",2002,5,9,"B","Deaths","Upper",0,0,11,0,0,0,5,5,0,5,12,0,12,7,0,0
"MUS",2002,5,9,"B","Fraction","Lower",0,0,0.07407,0,0,0,0,0,0,0,0.11111,0,0.10372,0,0,0
"MUS",2002,5,9,"B","Fraction","Point",0,0,0.21961,0,0,0,0.05607,0.05607,0,0.05607,0.25239,0,0.25699,0.1028,0,0
"MUS",2002,5,9,"B","Fraction","Upper",0,0,0.38462,0,0,0,0.15385,0.16,0,0.16,0.42858,0,0.42308,0.23077,0,0
"MUS",2002,5,9,"B","Rate","Lower",0,0,0.09098,0,0,0,0,0,0,0,0.13589,0,0.1355,0,0,0
"MUS",2002,5,9,"B","Rate","Point",0,0,0.26861,0,0,0,0.06858,0.06858,0,0.06858,0.30871,0,0.31433,0.12574,0,0
"MUS",2002,5,9,"B","Rate","Upper",0,0,0.46171,0,0,0,0.18556,0.18632,0,0.18648,0.51211,0,0.51524,0.279,0,0
"MUS",2003,5,9,"B","Deaths","Lower",0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0
"MUS",2003,5,9,"B","Deaths","Point",0,0,0,0,0,0,0,1,0,6,9,3,2,3,0,0
"MUS",2003,5,9,"B","Deaths","Upper",0,0,0,0,0,0,0,4,0,11,15,7,6,7,0,0
"MUS",2003,5,9,"B","Fraction","Lower",0,0,0,0,0,0,0,0,0,0.08025,0.2,0,0,0,0,0
"MUS",2003,5,9,"B","Fraction","Point",0,0,0,0,0,0,0,0.04348,0,0.25,0.37681,0.12319,0.08333,0.12319,0,0
"MUS",2003,5,9,"B","Fraction","Upper",0,0,0,0,0,0,0,0.125,0,0.42308,0.56483,0.26924,0.2,0.26924,0,0
"MUS",2003,5,9,"B","Rate","Lower",0,0,0,0,0,0,0,0,0,0.09519,0.2382,0,0,0,0,0
"MUS",2003,5,9,"B","Rate","Point",0,0,0,0,0,0,0,0.05202,0,0.29913,0.45086,0.1474,0.09971,0.1474,0,0
"MUS",2003,5,9,"B","Rate","Upper",0,0,0,0,0,0,0,0.14451,0,0.5152,0.67559,0.32982,0.23999,0.32913,0,0
"MUS",2004,5,9,"B","Deaths","Lower",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"MUS",2004,5,9,"B","Deaths","Point",0,0,2,0,0,1,0,3,0,4,6,1,3,4,0,0
"MUS",2004,5,9,"B","Deaths","Upper",0,0,6,0,0,4,0,7,0,8,10,4,7,9,0,0
"MUS",2004,5,9,"B","Fraction","Lower",0,0,0,0,0,0,0,0,0,0.04,0.08333,0,0,0.04166,0,0
"MUS",2004,5,9,"B","Fraction","Point",0,0,0.08696,0,0,0.04348,0,0.13043,0,0.16206,0.24506,0.03953,0.12253,0.16996,0,0
"MUS",2004,5,9,"B","Fraction","Upper",0,0,0.21672,0,0,0.13044,0,0.28001,0,0.30435,0.41667,0.125,0.26087,0.34783,0,0
"MUS",2004,5,9,"B","Rate","Lower",0,0,0,0,0,0,0,0,0,0.04842,0.09715,0,0,0.04882,0,0
"MUS",2004,5,9,"B","Rate","Point",0,0,0.10174,0,0,0.05087,0,0.1526,0,0.1896,0.28671,0.04625,0.14335,0.19884,0,0
"MUS",2004,5,9,"B","Rate","Upper",0,0,0.24864,0,0,0.14942,0,0.34024,0,0.35057,0.49124,0.14867,0.29815,0.39867,0,0
"MUS",2005,5,9,"B","Deaths","Lower",0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
