"Region","Year","AgeLow","AgeUp","Sex","Variable","Quantile","Measles","HIV","LRI","TB","Diarrhoeal","Malaria","OtherCMPN","Congenital","Digestive","Neoplasms","OtherNCD","Drowning","RTI","OtherInj","NatDis","CollectVio"
"Middle East and North Africa",2015,5,9,"B","Rate","Lower",0.02533,0.00223,0.12918,0.0152,0.06761,0.00331,0.20045,0.13079,0.0465,0.29433,0.34524,0.12652,0.17477,0.24597,0,0.88907
"Middle East and North Africa",2015,5,9,"B","Rate","Point",0.03624,0.00399,0.15182,0.03452,0.08155,0.00497,0.23674,0.14728,0.05521,0.32514,0.38873,0.14585,0.19677,0.28526,0,1.15343
"Middle East and North Africa",2015,5,9,"B","Rate","Upper",0.05893,0.00569,0.17961,0.04919,0.0971,0.00672,0.28004,0.16503,0.065,0.35688,0.43649,0.16582,0.21798,0.32221,0,1.41954
"Middle East and North Africa",2016,5,9,"B","Deaths","Lower",0,15,1062,120,547,35,1635,1088,386,2464,2883,1027,1423,2004,0,6819
"Middle East and North Africa",2016,5,9,"B","Deaths","Point",56,30,1249,267,665,55,1951,1228,460,2725,3260,1187,1603,2334,4,9410
"Middle East and North Africa",2016,5,9,"B","Deaths","Upper",347,45,1476,396,796,74,2314,1381,543,2996,3677,1350,1781,2646,8,12021
"Middle East and North Africa",2016,5,9,"B","Fraction","Lower",0.00002,0.00056,0.04109,0.0046,0.02107,0.00134,0.06462,0.04174,0.01498,0.0943,0.11157,0.03963,0.05443,0.07839,0.00003,0.30082
"Middle East and North Africa",2016,5,9,"B","Fraction","Point",0.00211,0.00112,0.04717,0.0101,0.02513,0.00206,0.07366,0.04636,0.01736,0.1029,0.12309,0.04481,0.06054,0.08812,0.00014,0.35534
"Middle East and North Africa",2016,5,9,"B","Fraction","Upper",0.0128,0.00173,0.05547,0.01553,0.0297,0.00276,0.08542,0.05186,0.02015,0.11306,0.1381,0.05103,0.06845,0.09942,0.00032,0.39798
"Middle East and North Africa",2016,5,9,"B","Rate","Lower",0.00007,0.00181,0.12415,0.01405,0.06399,0.00415,0.19113,0.12719,0.04517,0.28808,0.33698,0.12009,0.16632,0.2343,0.00011,0.79712
"Middle East and North Africa",2016,5,9,"B","Rate","Point",0.00653,0.00347,0.146,0.03126,0.07778,0.00638,0.22799,0.14349,0.05373,0.3185,0.38099,0.1387,0.18738,0.27275,0.00043,1.09985
"Middle East and North Africa",2016,5,9,"B","Rate","Upper",0.04055,0.00523,0.17239,0.04627,0.09294,0.00865,0.27033,0.16126,0.06343,0.34998,0.42954,0.15771,0.20798,0.30904,0.00094,1.40436
"Middle East and North Africa",2017,5,9,"B","Deaths","Lower",1,14,1035,117,533,38,1601,1093,383,2486,2898,999,1393,1974,0,5358
"Middle East and North Africa",2017,5,9,"B","Deaths","Point",56,28,1234,265,656,61,1909,1235,458,2756,3285,1159,1573,2304,4,7354
"Middle East and North Africa",2017,5,9,"B","Deaths","Upper",424,43,1471,402,787,83,2271,1388,543,3028,3715,1318,1750,2616,9,9316
"Middle East and North Africa",2017,5,9,"B","Fraction","Lower",0.00004,0.00057,0.04369,0.00487,0.02272,0.00162,0.06948,0.04607,0.01638,0.10461,0.12323,0.04243,0.05849,0.08491,0.00003,0.25608
"Middle East and North Africa",2017,5,9,"B","Fraction","Point",0.00231,0.00114,0.05069,0.0109,0.02695,0.0025,0.07843,0.05073,0.01884,0.11324,0.13498,0.04762,0.06462,0.09468,0.00018,0.30218
"Middle East and North Africa",2017,5,9,"B","Fraction","Upper",0.01708,0.0018,0.0589,0.01666,0.03151,0.00334,0.08956,0.05628,0.02154,0.12283,0.1505,0.0536,0.07192,0.10555,0.00037,0.33822
"Middle East and North Africa",2017,5,9,"B","Rate","Lower",0.00012,0.0016,0.11772,0.0134,0.06065,0.00435,0.18205,0.12432,0.04361,0.28268,0.32953,0.11367,0.15841,0.22444,0.00011,0.60926
"Middle East and North Africa",2017,5,9,"B","Rate","Point",0.00639,0.00315,0.14021,0.03015,0.07455,0.00692,0.21694,0.14032,0.05211,0.31323,0.37336,0.13172,0.17874,0.26189,0.0005,0.83585
"Middle East and North Africa",2017,5,9,"B","Rate","Upper",0.04814,0.00488,0.16711,0.0456,0.08942,0.00944,0.25804,0.1577,0.06166,0.34408,0.42213,0.14972,0.19888,0.29732,0.00103,1.05869
"Middle East and North Africa",2018,5,9,"B","Deaths","Lower",181,14,1034,111,527,31,1454,1114,384,2534,2942,986,1367,1951,1,3687
"Middle East and North Africa",2018,5,9,"B","Deaths","Point",654,26,1231,264,655,52,1889,1258,462,2807,3344,1142,1548,2291,5,4783
"Middle East and North Africa",2018,5,9,"B","Deaths","Upper",1959,42,1453,404,788,72,2230,1421,549,3088,3796,1299,1722,2604,11,5863
"Middle East and North Africa",2018,5,9,"B","Fraction","Lower",0.00841,0.00062,0.04761,0.00493,0.02541,0.00157,0.06427,0.05064,0.01805,0.11465,0.1349,0.04514,0.06216,0.09352,0.00004,0.18222
"Middle East and North Africa",2018,5,9,"B","Fraction","Point",0.02919,0.00117,0.05492,0.01179,0.02921,0.00232,0.08428,0.05615,0.02063,0.12525,0.1492,0.05096,0.06907,0.1022,0.00024,0.21341
"Middle East and North Africa",2018,5,9,"B","Fraction","Upper",0.08459,0.00189,0.06291,0.01829,0.03353,0.00298,0.09587,0.06227,0.02326,0.13564,0.16727,0.05711,0.07644,0.11111,0.00049,0.24022
"Middle East and North Africa",2018,5,9,"B","Rate","Lower",0.02004,0.00155,0.11422,0.01236,0.05825,0.00353,0.16066,0.12315,0.04244,0.27994,0.32507,0.10893,0.15108,0.21555,0.00011,0.40737
"Middle East and North Africa",2018,5,9,"B","Rate","Point",0.07226,0.0029,0.13596,0.02919,0.07231,0.00574,0.20864,0.139,0.05107,0.31006,0.36935,0.12615,0.17098,0.253,0.00059,0.5283
"Middle East and North Africa",2018,5,9,"B","Rate","Upper",0.21634,0.00456,0.16043,0.0446,0.08703,0.00787,0.24623,0.15689,0.06059,0.34106,0.41921,0.14339,0.19018,0.28754,0.00122,0.64757
"Middle East and North Africa",2019,5,9,"B","Deaths","Lower",227,13,1018,108,517,30,1458,1127,385,2567,2992,969,1343,1934,1,2631
"Middle East and North Africa",2019,5,9,"B","Deaths","Point",505,25,1227,252,649,51,1864,1278,465,2858,3405,1126,1519,2275,6,3711
"Middle East and North Africa",2019,5,9,"B","Deaths","Upper",1237,40,1456,399,785,71,2222,1442,552,3148,3855,1280,1692,2598,12,4719
"Middle East and North Africa",2019,5,9,"B","Fraction","Lower",0.01062,0.00065,0.05008,0.00498,0.0266,0.00159,0.07041,0.05436,0.01925,0.12416,0.14538,0.04727,0.06453,0.09872,0.00004,0.13959
"Middle East and North Africa",2019,5,9,"B","Fraction","Point",0.0238,0.00117,0.05785,0.0119,0.03057,0.0024,0.08784,0.06025,0.02193,0.13471,0.16049,0.05306,0.07162,0.10724,0.00028,0.1749
"Middle East and North Africa",2019,5,9,"B","Fraction","Upper",0.05683,0.00191,0.06564,0.01936,0.03529,0.00309,0.09907,0.06728,0.02461,0.14603,0.17978,0.05948,0.07938,0.11614,0.00054,0.20483
"Middle East and North Africa",2019,5,9,"B","Rate","Lower",0.02442,0.00148,0.10945,0.01164,0.05567,0.0033,0.15676,0.12126,0.04141,0.27603,0.32172,0.10424,0.14447,0.20795,0.0001,0.28292
"Middle East and North Africa",2019,5,9,"B","Rate","Point",0.05428,0.00267,0.13193,0.02714,0.06972,0.00547,0.20032,0.1374,0.05001,0.30721,0.366,0.121,0.16333,0.24456,0.00064,0.39886
"Middle East and North Africa",2019,5,9,"B","Rate","Upper",0.13298,0.00424,0.15648,0.04284,0.08438,0.00753,0.23879,0.15499,0.05925,0.33831,0.41435,0.13751,0.18186,0.27922,0.00119,0.50721
"North America",2000,5,9,"B","Deaths","Lower",0,11,43,0,0,0,127,229,50,598,744,188,764,599,1,0
"North America",2000,5,9,"B","Deaths","Point",0,20,58,0,0,0,151,258,66,646,796,215,816,646,5,0
"North America",2000,5,9,"B","Deaths","Upper",0,30,74,0,0,0,175,290,83,690,845,246,866,691,11,0
"North America",2000,5,9,"B","Fraction","Lower",0,0.00303,0.01181,0,0,0,0.03461,0.06258,0.0138,0.16323,0.2035,0.05129,0.20902,0.16403,0.00027,0
"North America",2000,5,9,"B","Fraction","Point",0,0.00547,0.01565,0,0,0,0.04096,0.07014,0.01792,0.17566,0.21656,0.05848,0.22198,0.17576,0.00141,0
"North America",2000,5,9,"B","Fraction","Upper",0,0.00801,0.01997,0,0,0,0.04751,0.07864,0.02256,0.18788,0.23038,0.06665,0.23567,0.18759,0.00274,0
"North America",2000,5,9,"B","Rate","Lower",0,0.00242,0.00939,0,0,0,0.02774,0.05003,0.01114,0.13087,0.16273,0.04109,0.16692,0.13108,0.00021,0
"North America",2000,5,9,"B","Rate","Point",0,0.00439,0.01257,0,0,0,0.0329,0.05634,0.01439,0.1411,0.17395,0.04697,0.1783,0.14118,0.00113,0
"North America",2000,5,9,"B","Rate","Upper",0,0.00634,0.01595,0,0,0,0.03803,0.06334,0.01814,0.15074,0.18459,0.05375,0.18921,0.15078,0.00219,0
"North America",2001,5,9,"B","Deaths","Lower",0,10,39,0,0,0,122,205,48,603,762,159,692,597,0,0
"North America",2001,5,9,"B","Deaths","Point",0,18,54,0,3,0,147,236,63,645,813,186,742,644,3,0
"North America",2001,5,9,"B","Deaths","Upper",0,27,69,0,8,0,172,266,80,693,861,212,792,688,8,0
"North America",2001,5,9,"B","Fraction","Lower",0,0.00283,0.01103,0,0,0,0.03473,0.05801,0.01354,0.17017,0.21544,0.04496,0.19556,0.16863,0,0
"North America",2001,5,9,"B","Fraction","Point",0,0.00516,0.01511,0,0.0009,0,0.04124,0.06639,0.01777,0.18154,0.22883,0.0523,0.20874,0.18112,0.00089,0
"North America",2001,5,9,"B","Fraction","Upper",0,0.00747,0.01933,0,0.002,0,0.04812,0.07468,0.02223,0.19425,0.24199,0.05986,0.22284,0.19318,0.002,0
"North America",2001,5,9,"B","Rate","Lower",0,0.00218,0.00851,0,0,0,0.02684,0.04477,0.01047,0.13183,0.16638,0.03492,0.15107,0.13032,0,0
"North America",2001,5,9,"B","Rate","Point",0,0.004,0.01172,0,0.0007,0,0.03198,0.05149,0.01378,0.14079,0.17747,0.04056,0.16189,0.14047,0.00069,0
"North America",2001,5,9,"B","Rate","Upper",0,0.00568,0.01485,0,0.00153,0,0.03734,0.05805,0.01725,0.15123,0.18775,0.04628,0.17288,0.15017,0.00153,0
"North America",2002,5,9,"B","Deaths","Lower",0,0,42,0,0,0,122,210,38,616,745,145,649,547,0,0
"North America",2002,5,9,"B","Deaths","Point",0,4,56,1,1,0,147,239,53,662,799,172,699,591,1,0
"North America",2002,5,9,"B","Deaths","Upper",0,9,71,4,4,0,168,271,68,710,847,198,746,634,4,0
"North America",2002,5,9,"B","Fraction","Lower",0,0.00029,0.01251,0,0,0,0.03598,0.06147,0.01131,0.18045,0.21819,0.04284,0.19008,0.16029,0,0
"North America",2002,5,9,"B","Fraction","Point",0,0.00123,0.01643,0.00031,0.00031,0,0.04277,0.06976,0.01557,0.19337,0.23326,0.0501,0.20394,0.17264,0.00031,0
"North America",2002,5,9,"B","Fraction","Upper",0,0.00262,0.0208,0.00089,0.0009,0,0.049,0.07865,0.01966,0.20672,0.24705,0.05762,0.21801,0.18572,0.00089,0
"North America",2002,5,9,"B","Rate","Lower",0,0.00021,0.00945,0,0,0,0.02705,0.04619,0.00857,0.13572,0.16391,0.03211,0.14296,0.12054,0,0
"North America",2002,5,9,"B","Rate","Point",0,0.00093,0.01238,0.00023,0.00023,0,0.03224,0.05258,0.01174,0.14574,0.17581,0.03776,0.15371,0.13012,0.00023,0
"North America",2002,5,9,"B","Rate","Upper",0,0.00198,0.01562,0.00067,0.00067,0,0.03696,0.05941,0.01475,0.15598,0.18615,0.04335,0.16409,0.13947,0.00067,0
"North America",2003,5,9,"B","Deaths","Lower",0,8,72,0,0,0,102,196,51,598,730,119,614,481,5,0
"North America",2003,5,9,"B","Deaths","Point",0,16,91,0,4,0,123,225,67,645,780,143,661,521,13,0
"North America",2003,5,9,"B","Deaths","Upper",0,24,111,0,9,0,145,255,84,692,827,168,707,565,21,0
"North America",2003,5,9,"B","Fraction","Lower",0,0.00272,0.02227,0,0.0003,0,0.03105,0.06001,0.01569,0.18267,0.22209,0.03631,0.18666,0.14638,0.00182,0
"North America",2003,5,9,"B","Fraction","Point",0,0.00488,0.02769,0,0.00131,0,0.0375,0.06851,0.02045,0.19604,0.23703,0.04349,0.20089,0.15836,0.00384,0
"North America",2003,5,9,"B","Fraction","Upper",0,0.00725,0.03355,0,0.00273,0,0.04389,0.07756,0.02542,0.21031,0.25114,0.0508,0.21449,0.17153,0.00609,0
"North America",2003,5,9,"B","Rate","Lower",0,0.00201,0.0161,0,0.00022,0,0.02278,0.04399,0.01161,0.1338,0.16308,0.02658,0.13737,0.10746,0.00134,0
"North America",2003,5,9,"B","Rate","Point",0,0.00359,0.02035,0,0.00096,0,0.02756,0.05035,0.01503,0.14406,0.17418,0.03196,0.14763,0.11637,0.00282,0
"North America",2003,5,9,"B","Rate","Upper",0,0.00535,0.02458,0,0.00202,0,0.03237,0.05695,0.01877,0.15459,0.18474,0.03732,0.15792,0.126,0.00447,0
"North America",2004,5,9,"B","Deaths","Lower",0,2,26,0,0,0,101,210,34,573,693,121,586,506,0,0
"North America",2004,5,9,"B","Deaths","Point",0,8,38,0,2,0,122,239,47,622,743,145,631,548,1,0
"North America",2004,5,9,"B","Deaths","Upper",0,15,51,0,6,0,143,267,61,670,792,169,672,591,4,0
"North America",2004,5,9,"B","Fraction","Lower",0,0.00095,0.00839,0,0,0,0.03226,0.06675,0.01093,0.18347,0.2207,0.03865,0.18698,0.16124,0,0
"North America",2004,5,9,"B","Fraction","Point",0,0.00256,0.0122,0,0.00067,0,0.03869,0.07583,0.01505,0.19768,0.23607,0.04605,0.20061,0.17427,0.00032,0
"North America",2004,5,9,"B","Fraction","Upper",0,0.00445,0.01624,0,0.00161,0,0.04534,0.08468,0.01937,0.21248,0.2511,0.05361,0.21395,0.18796,0.00096,0
"North America",2004,5,9,"B","Rate","Lower",0,0.00068,0.00591,0,0,0,0.023,0.04779,0.00773,0.13063,0.15777,0.02776,0.13338,0.11517,0,0
"North America",2004,5,9,"B","Rate","Point",0,0.00183,0.00873,0,0.00048,0,0.0277,0.05429,0.01078,0.14153,0.16902,0.03297,0.14363,0.12477,0.00023,0
"North America",2004,5,9,"B","Rate","Upper",0,0.00319,0.01161,0,0.00114,0,0.03255,0.06074,0.01389,0.15249,0.18006,0.03825,0.15294,0.1343,0.00069,0
"North America",2005,5,9,"B","Deaths","Lower",0,0,45,0,1,0,101,200,43,525,689,108,537,471,1,0
"North America",2005,5,9,"B","Deaths","Point",0,3,59,0,6,0,121,230,57,568,738,129,580,513,5,0
"North America",2005,5,9,"B","Deaths","Upper",0,7,75,0,12,0,142,259,73,610,785,153,621,555,10,0
"North America",2005,5,9,"B","Fraction","Lower",0,0,0.01501,0,0.00066,0,0.03362,0.06697,0.01457,0.17505,0.23033,0.03622,0.17916,0.15723,0.00033,0
"North America",2005,5,9,"B","Fraction","Point",0,0.00099,0.01974,0,0.00197,0,0.04015,0.07638,0.01905,0.18862,0.24543,0.04295,0.19267,0.17042,0.00163,0
"North America",2005,5,9,"B","Fraction","Upper",0,0.00233,0.02482,0,0.00368,0,0.04702,0.08597,0.02414,0.20244,0.26076,0.05083,0.20661,0.18375,0.00301,0
"North America",2005,5,9,"B","Rate","Lower",0,0,0.01042,0,0.00046,0,0.02335,0.04646,0.01017,0.12157,0.1595,0.02499,0.12433,0.10891,0.00023,0
"North America",2005,5,9,"B","Rate","Point",0,0.00069,0.01373,0,0.00137,0,0.02793,0.05314,0.01325,0.13123,0.17075,0.02988,0.13404,0.11856,0.00113,0
"North America",2005,5,9,"B","Rate","Upper",0,0.00162,0.01734,0,0.00255,0,0.0326,0.05987,0.01665,0.14096,0.18144,0.03535,0.14357,0.12826,0.00209,0
"North America",2006,5,9,"B","Deaths","Lower",0,0,33,0,0,0,99,186,39,502,659,127,494,490,0,0
"North America",2006,5,9,"B","Deaths","Point",0,2,46,2,3,0,120,215,53,544,705,150,536,531,2,0
"North America",2006,5,9,"B","Deaths","Upper",0,6,60,6,8,0,141,243,68,583,750,174,579,576,6,0
"North America",2006,5,9,"B","Fraction","Lower",0,0,0.01142,0,0,0,0.03423,0.06435,0.01358,0.17331,0.22684,0.04385,0.17014,0.16839,0,0
"North America",2006,5,9,"B","Fraction","Point",0,0.00069,0.01575,0.00069,0.00103,0,0.0412,0.07397,0.01814,0.18717,0.24223,0.05155,0.18419,0.18269,0.00068,0
"North America",2006,5,9,"B","Fraction","Upper",0,0.00173,0.02046,0.00173,0.00241,0,0.04825,0.08352,0.02321,0.20054,0.25742,0.05955,0.198,0.19771,0.00173,0
"North America",2006,5,9,"B","Rate","Lower",0,0,0.00763,0,0,0,0.02314,0.04327,0.00925,0.1164,0.15272,0.02961,0.11454,0.1134,0,0
"North America",2006,5,9,"B","Rate","Point",0,0.00046,0.0106,0.00046,0.00069,0,0.02774,0.0498,0.01221,0.126,0.16307,0.0347,0.124,0.12299,0.00046,0
"North America",2006,5,9,"B","Rate","Upper",0,0.00116,0.01366,0.00116,0.00163,0,0.03263,0.05622,0.01552,0.13492,0.17356,0.04005,0.134,0.13329,0.00116,0
"North America",2007,5,9,"B","Deaths","Lower",0,0,37,0,0,0,82,195,36,499,706,98,434,456,0,0
"North America",2007,5,9,"B","Deaths","Point",0,1,51,1,5,0,101,222,50,541,755,118,474,498,2,0
"North America",2007,5,9,"B","Deaths","Upper",0,4,66,4,10,0,120,251,64,582,804,140,517,540,5,0
"North America",2007,5,9,"B","Fraction","Lower",0,0,0.01338,0,0.00035,0,0.02918,0.06945,0.01282,0.17802,0.25115,0.0349,0.15407,0.16208,0,0
"North America",2007,5,9,"B","Fraction","Point",0,0.00034,0.01807,0.00034,0.00169,0,0.03581,0.07889,0.01767,0.19203,0.26765,0.04185,0.16822,0.17677,0.00067,0
"North America",2007,5,9,"B","Fraction","Upper",0,0.00107,0.02315,0.00108,0.00351,0,0.04256,0.08849,0.02237,0.2061,0.28475,0.04938,0.18249,0.19121,0.00178,0
"North America",2007,5,9,"B","Rate","Lower",0,0,0.00873,0,0.00023,0,0.01888,0.04508,0.00828,0.11499,0.16261,0.02277,0.09984,0.10493,0,0
"North America",2007,5,9,"B","Rate","Point",0,0.00022,0.01172,0.00022,0.0011,0,0.02322,0.05116,0.01146,0.12453,0.17357,0.02714,0.10909,0.11464,0.00043,0
"North America",2007,5,9,"B","Rate","Upper",0,0.0007,0.01496,0.0007,0.00231,0,0.02761,0.05753,0.0145,0.13366,0.1849,0.03221,0.11872,0.12403,0.00116,0
"North America",2008,5,9,"B","Deaths","Lower",0,0,32,0,0,0,85,181,47,515,697,124,375,425,0,0
"North America",2008,5,9,"B","Deaths","Point",0,0,44,1,1,0,104,207,62,557,741,148,412,464,1,1
"North America",2008,5,9,"B","Deaths","Upper",0,0,58,4,4,0,124,235,78,598,790,173,449,505,4,4
"North America",2008,5,9,"B","Fraction","Lower",0,0,0.01169,0,0,0,0.03094,0.06613,0.0173,0.18802,0.25446,0.04552,0.13688,0.15509,0,0
"North America",2008,5,9,"B","Fraction","Point",0,0,0.01619,0.00037,0.00034,0,0.03792,0.07562,0.02256,0.20289,0.27022,0.05391,0.15026,0.16899,0.00036,0.00037
"North America",2008,5,9,"B","Fraction","Upper",0,0,0.02121,0.00111,0.0011,0,0.04532,0.08558,0.02817,0.21765,0.28746,0.06271,0.16297,0.18351,0.00111,0.00111
"North America",2008,5,9,"B","Rate","Lower",0,0,0.00727,0,0,0,0.01932,0.04117,0.0107,0.11712,0.15849,0.02841,0.08549,0.09664,0,0
"North America",2008,5,9,"B","Rate","Point",0,0,0.0101,0.00023,0.00021,0,0.02365,0.04717,0.01407,0.12656,0.16856,0.03363,0.09373,0.10541,0.00022,0.00023
"North America",2008,5,9,"B","Rate","Upper",0,0,0.01319,0.00069,0.00069,0,0.0282,0.05341,0.01751,0.13594,0.17961,0.03931,0.10188,0.11482,0.00069,0.00069
"North America",2009,5,9,"B","Deaths","Lower",0,0,92,0,2,0,80,201,30,508,668,101,354,373,0,0
"North America",2009,5,9,"B","Deaths","Point",0,1,113,0,7,0,99,229,43,548,712,123,392,411,1,0
"North America",2009,5,9,"B","Deaths","Upper",0,4,133,0,13,0,119,257,57,589,757,144,431,448,4,0
"North America",2009,5,9,"B","Fraction","Lower",0,0,0.03467,0,0.00074,0,0.03,0.07511,0.01123,0.1896,0.24898,0.03783,0.13259,0.14026,0,0
"North America",2009,5,9,"B","Fraction","Point",0,0.00037,0.04216,0,0.00256,0,0.03696,0.0856,0.01603,0.20456,0.2659,0.04576,0.14635,0.15342,0.00032,0
"North America",2009,5,9,"B","Fraction","Upper",0,0.00113,0.0494,0,0.00453,0,0.04408,0.09579,0.02106,0.21944,0.28188,0.05369,0.16042,0.16654,0.00113,0
"North America",2009,5,9,"B","Rate","Lower",0,0,0.02087,0,0.00044,0,0.01795,0.04533,0.00673,0.11405,0.14994,0.02267,0.07967,0.08393,0,0
"North America",2009,5,9,"B","Rate","Point",0,0.00022,0.02535,0,0.00154,0,0.02223,0.05148,0.00964,0.12302,0.15991,0.02752,0.08801,0.09227,0.00019,0
"North America",2009,5,9,"B","Rate","Upper",0,0.00068,0.02963,0,0.0027,0,0.02669,0.05766,0.01258,0.132,0.1699,0.03232,0.09653,0.10035,0.00068,0
"North America",2010,5,9,"B","Deaths","Lower",0,0,30,0,2,0,81,172,26,499,680,127,359,369,5,0
"North America",2010,5,9,"B","Deaths","Point",0,1,42,2,7,0,100,200,38,542,724,150,397,405,11,0
"North America",2010,5,9,"B","Deaths","Upper",0,4,56,6,14,0,120,228,51,584,771,174,431,442,19,0
"North America",2010,5,9,"B","Fraction","Lower",0,0,0.01152,0,0.00113,0,0.03137,0.06564,0.00999,0.19107,0.26016,0.04881,0.13753,0.14105,0.00191,0
"North America",2010,5,9,"B","Fraction","Point",0,0.00039,0.01614,0.00079,0.00276,0,0.03827,0.0765,0.01461,0.20692,0.27626,0.05717,0.15134,0.15452,0.00434,0
"North America",2010,5,9,"B","Fraction","Upper",0,0.00152,0.02119,0.00192,0.00499,0,0.04558,0.08708,0.01942,0.22235,0.29421,0.0661,0.16455,0.16839,0.00692,0
"North America",2010,5,9,"B","Rate","Lower",0,0,0.00667,0,0.00066,0,0.01824,0.0383,0.00578,0.11122,0.15152,0.02848,0.0801,0.08213,0.00111,0
"North America",2010,5,9,"B","Rate","Point",0,0.00023,0.00941,0.00046,0.00161,0,0.02231,0.0446,0.00852,0.12063,0.16105,0.03333,0.08823,0.09008,0.00253,0
"North America",2010,5,9,"B","Rate","Upper",0,0.0009,0.01225,0.00112,0.0029,0,0.02649,0.05073,0.01133,0.12994,0.17153,0.03851,0.09573,0.09815,0.00401,0
"North America",2011,5,9,"B","Deaths","Lower",0,0,50,0,3,0,93,183,34,459,671,112,324,353,13,0
"North America",2011,5,9,"B","Deaths","Point",0,0,66,1,10,0,114,212,47,501,716,134,359,389,23,0
"North America",2011,5,9,"B","Deaths","Upper",0,0,83,4,17,0,135,239,61,543,765,158,396,427,33,0
"North America",2011,5,9,"B","Fraction","Lower",0,0,0.0198,0,0.00155,0,0.03644,0.07145,0.01337,0.17895,0.26134,0.04369,0.12649,0.13778,0.00542,0
"North America",2011,5,9,"B","Fraction","Point",0,0,0.02566,0.00037,0.00372,0,0.04429,0.08227,0.01823,0.19499,0.27837,0.05206,0.13974,0.1514,0.00889,0
"North America",2011,5,9,"B","Fraction","Upper",0,0,0.03198,0.00118,0.00623,0,0.05249,0.09228,0.02364,0.21083,0.29787,0.06093,0.15318,0.16595,0.01282,0
"North America",2011,5,9,"B","Rate","Lower",0,0,0.01131,0,0.00088,0,0.02086,0.04082,0.00756,0.10188,0.14895,0.02487,0.07213,0.07856,0.0031,0
"North America",2011,5,9,"B","Rate","Point",0,0,0.01464,0.00021,0.00212,0,0.02527,0.04693,0.0104,0.11124,0.15881,0.0297,0.07972,0.08637,0.00507,0
"North America",2011,5,9,"B","Rate","Upper",0,0,0.01821,0.00067,0.00356,0,0.02996,0.05283,0.01354,0.12051,0.16978,0.03486,0.08768,0.09478,0.00733,0
