"ISO3","Year","AgeLow","AgeUp","Sex","Quantile","Deaths","Qx"
"MUS",2010,15,19,"M","Lower",35,3.3735
"MUS",2010,15,19,"M","Point",39,3.62696
"MUS",2010,15,19,"M","Upper",42,3.89649
"MUS",2011,15,19,"M","Lower",36,3.45601
"MUS",2011,15,19,"M","Point",40,3.72381
"MUS",2011,15,19,"M","Upper",43,3.99725
"MUS",2012,15,19,"M","Lower",36,3.54002
"MUS",2012,15,19,"M","Point",40,3.81901
"MUS",2012,15,19,"M","Upper",43,4.0957
"MUS",2013,15,19,"M","Lower",36,3.61534
"MUS",2013,15,19,"M","Point",39,3.90454
"MUS",2013,15,19,"M","Upper",42,4.18677
"MUS",2014,15,19,"M","Lower",35,3.67491
"MUS",2014,15,19,"M","Point",39,3.97942
"MUS",2014,15,19,"M","Upper",42,4.28797
"MUS",2015,15,19,"M","Lower",35,3.71314
"MUS",2015,15,19,"M","Point",39,4.04445
"MUS",2015,15,19,"M","Upper",43,4.38358
"MUS",2016,15,19,"M","Lower",35,3.7419
"MUS",2016,15,19,"M","Point",38,4.09697
"MUS",2016,15,19,"M","Upper",43,4.47666
"MUS",2017,15,19,"M","Lower",36,3.75355
"MUS",2017,15,19,"M","Point",40,4.15244
"MUS",2017,15,19,"M","Upper",44,4.56051
"MUS",2018,15,19,"M","Lower",36,3.77131
"MUS",2018,15,19,"M","Point",41,4.21031
"MUS",2018,15,19,"M","Upper",46,4.68495
"MUS",2019,15,19,"M","Lower",37,3.77557
"MUS",2019,15,19,"M","Point",42,4.26417
"MUS",2019,15,19,"M","Upper",48,4.8234
"MWI",2000,15,19,"M","Lower",2389,20.6777
"MWI",2000,15,19,"M","Point",2895,24.99427
"MWI",2000,15,19,"M","Upper",3421,29.46152
"MWI",2001,15,19,"M","Lower",2396,20.04864
"MWI",2001,15,19,"M","Point",2888,24.10677
"MWI",2001,15,19,"M","Upper",3398,28.30368
"MWI",2002,15,19,"M","Lower",2371,19.00982
"MWI",2002,15,19,"M","Point",2874,22.99627
"MWI",2002,15,19,"M","Upper",3405,27.17748
"MWI",2003,15,19,"M","Lower",2347,18.00601
"MWI",2003,15,19,"M","Point",2845,21.78478
"MWI",2003,15,19,"M","Upper",3377,25.79489
"MWI",2004,15,19,"M","Lower",2313,17.01346
"MWI",2004,15,19,"M","Point",2803,20.58087
"MWI",2004,15,19,"M","Upper",3318,24.30649
"MWI",2005,15,19,"M","Lower",2248,15.94983
"MWI",2005,15,19,"M","Point",2739,19.39418
"MWI",2005,15,19,"M","Upper",3246,22.94115
"MWI",2006,15,19,"M","Lower",2184,15.05874
"MWI",2006,15,19,"M","Point",2658,18.29408
"MWI",2006,15,19,"M","Upper",3183,21.8666
"MWI",2007,15,19,"M","Lower",2112,14.19436
"MWI",2007,15,19,"M","Point",2570,17.24504
"MWI",2007,15,19,"M","Upper",3106,20.79646
"MWI",2008,15,19,"M","Lower",2036,13.36311
"MWI",2008,15,19,"M","Point",2488,16.29839
"MWI",2008,15,19,"M","Upper",3032,19.82479
"MWI",2009,15,19,"M","Lower",1961,12.54507
"MWI",2009,15,19,"M","Point",2413,15.40828
"MWI",2009,15,19,"M","Upper",2998,19.10636
"MWI",2010,15,19,"M","Lower",1871,11.63006
"MWI",2010,15,19,"M","Point",2343,14.54085
"MWI",2010,15,19,"M","Upper",2958,18.32111
"MWI",2011,15,19,"M","Lower",1775,10.75366
"MWI",2011,15,19,"M","Point",2258,13.6551
"MWI",2011,15,19,"M","Upper",2906,17.54092
"MWI",2012,15,19,"M","Lower",1662,9.77732
"MWI",2012,15,19,"M","Point",2171,12.75291
"MWI",2012,15,19,"M","Upper",2860,16.76336
"MWI",2013,15,19,"M","Lower",1545,8.804
"MWI",2013,15,19,"M","Point",2080,11.82913
"MWI",2013,15,19,"M","Upper",2809,15.94347
"MWI",2014,15,19,"M","Lower",1427,7.87222
"MWI",2014,15,19,"M","Point",1995,10.98324
"MWI",2014,15,19,"M","Upper",2796,15.35781
"MWI",2015,15,19,"M","Lower",1323,7.07661
"MWI",2015,15,19,"M","Point",1915,10.22131
"MWI",2015,15,19,"M","Upper",2761,14.70309
"MWI",2016,15,19,"M","Lower",1254,6.5069
"MWI",2016,15,19,"M","Point",1870,9.68168
"MWI",2016,15,19,"M","Upper",2737,14.13656
"MWI",2017,15,19,"M","Lower",1207,6.08044
"MWI",2017,15,19,"M","Point",1840,9.25259
"MWI",2017,15,19,"M","Upper",2730,13.69004
"MWI",2018,15,19,"M","Lower",1144,5.60153
"MWI",2018,15,19,"M","Point",1826,8.92002
"MWI",2018,15,19,"M","Upper",2730,13.30048
"MWI",2019,15,19,"M","Lower",1125,5.3334
"MWI",2019,15,19,"M","Point",1827,8.64732
"MWI",2019,15,19,"M","Upper",2783,13.13831
"MYS",2000,15,19,"M","Lower",1299,5.60388
"MYS",2000,15,19,"M","Point",1332,5.74616
"MYS",2000,15,19,"M","Upper",1364,5.88094
"MYS",2001,15,19,"M","Lower",1347,5.63127
"MYS",2001,15,19,"M","Point",1378,5.76242
"MYS",2001,15,19,"M","Upper",1411,5.89484
"MYS",2002,15,19,"M","Lower",1387,5.63598
"MYS",2002,15,19,"M","Point",1418,5.75924
"MYS",2002,15,19,"M","Upper",1452,5.89165
"MYS",2003,15,19,"M","Lower",1411,5.58109
"MYS",2003,15,19,"M","Point",1441,5.69731
"MYS",2003,15,19,"M","Upper",1474,5.82637
"MYS",2004,15,19,"M","Lower",1408,5.44824
"MYS",2004,15,19,"M","Point",1439,5.56566
"MYS",2004,15,19,"M","Upper",1470,5.68511
"MYS",2005,15,19,"M","Lower",1381,5.25485
"MYS",2005,15,19,"M","Point",1412,5.37167
"MYS",2005,15,19,"M","Upper",1443,5.48681
"MYS",2006,15,19,"M","Lower",1370,5.06047
"MYS",2006,15,19,"M","Point",1403,5.17775
"MYS",2006,15,19,"M","Upper",1432,5.28539
"MYS",2007,15,19,"M","Lower",1370,4.94224
"MYS",2007,15,19,"M","Point",1403,5.06186
"MYS",2007,15,19,"M","Upper",1435,5.17484
"MYS",2008,15,19,"M","Lower",1396,4.94229
"MYS",2008,15,19,"M","Point",1429,5.05713
"MYS",2008,15,19,"M","Upper",1462,5.17424
"MYS",2009,15,19,"M","Lower",1434,4.99745
"MYS",2009,15,19,"M","Point",1467,5.10978
"MYS",2009,15,19,"M","Upper",1502,5.23013
"MYS",2010,15,19,"M","Lower",1468,5.04966
"MYS",2010,15,19,"M","Point",1502,5.16423
"MYS",2010,15,19,"M","Upper",1536,5.27844
"MYS",2011,15,19,"M","Lower",1484,5.08507
"MYS",2011,15,19,"M","Point",1518,5.20084
"MYS",2011,15,19,"M","Upper",1551,5.31116
"MYS",2012,15,19,"M","Lower",1493,5.10386
"MYS",2012,15,19,"M","Point",1525,5.2124
"MYS",2012,15,19,"M","Upper",1557,5.3202
"MYS",2013,15,19,"M","Lower",1490,5.09377
"MYS",2013,15,19,"M","Point",1523,5.20161
"MYS",2013,15,19,"M","Upper",1556,5.31231
"MYS",2014,15,19,"M","Lower",1479,5.05931
"MYS",2014,15,19,"M","Point",1511,5.16756
"MYS",2014,15,19,"M","Upper",1546,5.28387
"MYS",2015,15,19,"M","Lower",1455,5.00106
"MYS",2015,15,19,"M","Point",1489,5.11381
"MYS",2015,15,19,"M","Upper",1523,5.22842
"MYS",2016,15,19,"M","Lower",1421,4.91572
"MYS",2016,15,19,"M","Point",1454,5.02562
"MYS",2016,15,19,"M","Upper",1487,5.1386
"MYS",2017,15,19,"M","Lower",1365,4.75792
"MYS",2017,15,19,"M","Point",1403,4.88698
"MYS",2017,15,19,"M","Upper",1441,5.01846
"MYS",2018,15,19,"M","Lower",1282,4.51575
"MYS",2018,15,19,"M","Point",1334,4.69589
"MYS",2018,15,19,"M","Upper",1387,4.87867
"MYS",2019,15,19,"M","Lower",1189,4.24183
"MYS",2019,15,19,"M","Point",1261,4.49674
"MYS",2019,15,19,"M","Upper",1337,4.7649
"NAM",2000,15,19,"M","Lower",242,11.97737
"NAM",2000,15,19,"M","Point",296,14.58367
"NAM",2000,15,19,"M","Upper",357,17.53807
"NAM",2001,15,19,"M","Lower",248,12.09196
"NAM",2001,15,19,"M","Point",302,14.6763
"NAM",2001,15,19,"M","Upper",366,17.73407
"NAM",2002,15,19,"M","Lower",255,12.08104
"NAM",2002,15,19,"M","Point",310,14.65404
"NAM",2002,15,19,"M","Upper",378,17.80866
"NAM",2003,15,19,"M","Lower",257,11.95016
"NAM",2003,15,19,"M","Point",313,14.51827
"NAM",2003,15,19,"M","Upper",382,17.67285
"NAM",2004,15,19,"M","Lower",259,11.6908
"NAM",2004,15,19,"M","Point",316,14.26113
"NAM",2004,15,19,"M","Upper",391,17.58272
"NAM",2005,15,19,"M","Lower",255,11.33811
"NAM",2005,15,19,"M","Point",314,13.92215
"NAM",2005,15,19,"M","Upper",393,17.34359
"NAM",2006,15,19,"M","Lower",248,10.86236
"NAM",2006,15,19,"M","Point",310,13.5306
"NAM",2006,15,19,"M","Upper",393,17.11123
"NAM",2007,15,19,"M","Lower",242,10.36454
"NAM",2007,15,19,"M","Point",306,13.07421
"NAM",2007,15,19,"M","Upper",392,16.7299
"NAM",2008,15,19,"M","Lower",233,9.85165
"NAM",2008,15,19,"M","Point",300,12.63773
"NAM",2008,15,19,"M","Upper",391,16.43685
"NAM",2009,15,19,"M","Lower",221,9.27321
"NAM",2009,15,19,"M","Point",292,12.1913
"NAM",2009,15,19,"M","Upper",384,15.96325
"NAM",2010,15,19,"M","Lower",214,8.8179
"NAM",2010,15,19,"M","Point",287,11.7978
"NAM",2010,15,19,"M","Upper",385,15.7649
"NAM",2011,15,19,"M","Lower",202,8.27278
"NAM",2011,15,19,"M","Point",281,11.45174
"NAM",2011,15,19,"M","Upper",385,15.64129
"NAM",2012,15,19,"M","Lower",195,7.88476
"NAM",2012,15,19,"M","Point",276,11.15859
"NAM",2012,15,19,"M","Upper",390,15.68526
"NAM",2013,15,19,"M","Lower",184,7.40559
"NAM",2013,15,19,"M","Point",272,10.90806
"NAM",2013,15,19,"M","Upper",393,15.71691
"NAM",2014,15,19,"M","Lower",174,7.0287
"NAM",2014,15,19,"M","Point",265,10.65722
"NAM",2014,15,19,"M","Upper",394,15.74883
"NAM",2015,15,19,"M","Lower",168,6.78326
"NAM",2015,15,19,"M","Point",259,10.4155
"NAM",2015,15,19,"M","Upper",390,15.61809
"NAM",2016,15,19,"M","Lower",157,6.40257
"NAM",2016,15,19,"M","Point",251,10.16898
"NAM",2016,15,19,"M","Upper",387,15.57306
"NAM",2017,15,19,"M","Lower",154,6.29552
"NAM",2017,15,19,"M","Point",243,9.88925
"NAM",2017,15,19,"M","Upper",384,15.56038
"NAM",2018,15,19,"M","Lower",142,5.8529
"NAM",2018,15,19,"M","Point",235,9.66489
"NAM",2018,15,19,"M","Upper",379,15.53258
"NAM",2019,15,19,"M","Lower",135,5.59834
"NAM",2019,15,19,"M","Point",229,9.38341
"NAM",2019,15,19,"M","Upper",377,15.42743
"NER",2000,15,19,"M","Lower",1436,12.97101
"NER",2000,15,19,"M","Point",1833,16.52843
"NER",2000,15,19,"M","Upper",2369,21.30217
"NER",2001,15,19,"M","Lower",1455,12.77577
"NER",2001,15,19,"M","Point",1864,16.33871
"NER",2001,15,19,"M","Upper",2421,21.16167
"NER",2002,15,19,"M","Lower",1469,12.52544
"NER",2002,15,19,"M","Point",1894,16.10844
"NER",2002,15,19,"M","Upper",2481,21.05064
"NER",2003,15,19,"M","Lower",1481,12.1886
"NER",2003,15,19,"M","Point",1928,15.83137
"NER",2003,15,19,"M","Upper",2530,20.72409
"NER",2004,15,19,"M","Lower",1489,11.7753
"NER",2004,15,19,"M","Point",1964,15.49387
"NER",2004,15,19,"M","Upper",2609,20.52813
"NER",2005,15,19,"M","Lower",1507,11.42423
"NER",2005,15,19,"M","Point",2010,15.20484
"NER",2005,15,19,"M","Upper",2705,20.40006
"NER",2006,15,19,"M","Lower",1539,11.06808
"NER",2006,15,19,"M","Point",2072,14.86212
"NER",2006,15,19,"M","Upper",2841,20.32353
"NER",2007,15,19,"M","Lower",1561,10.63925
"NER",2007,15,19,"M","Point",2132,14.49379
"NER",2007,15,19,"M","Upper",2979,20.1917
"NER",2008,15,19,"M","Lower",1560,10.09275
"NER",2008,15,19,"M","Point",2191,14.1445
"NER",2008,15,19,"M","Upper",3123,20.09639
"NER",2009,15,19,"M","Lower",1546,9.51245
"NER",2009,15,19,"M","Point",2250,13.81476
"NER",2009,15,19,"M","Upper",3296,20.16561
"NER",2010,15,19,"M","Lower",1520,8.89214
"NER",2010,15,19,"M","Point",2308,13.46859
"NER",2010,15,19,"M","Upper",3446,20.03482
"NER",2011,15,19,"M","Lower",1491,8.31974
"NER",2011,15,19,"M","Point",2356,13.10428
"NER",2011,15,19,"M","Upper",3614,20.03646
"NER",2012,15,19,"M","Lower",1481,7.88162
"NER",2012,15,19,"M","Point",2404,12.7607
"NER",2012,15,19,"M","Upper",3773,19.95004
"NER",2013,15,19,"M","Lower",1472,7.48511
"NER",2013,15,19,"M","Point",2450,12.42227
"NER",2013,15,19,"M","Upper",3913,19.76396
"NER",2014,15,19,"M","Lower",1474,7.15169
"NER",2014,15,19,"M","Point",2501,12.10247
"NER",2014,15,19,"M","Upper",4053,19.53893
"NER",2015,15,19,"M","Lower",1458,6.76223
"NER",2015,15,19,"M","Point",2551,11.79333
"NER",2015,15,19,"M","Upper",4185,19.27774
"NER",2016,15,19,"M","Lower",1464,6.49934
"NER",2016,15,19,"M","Point",2592,11.47587
"NER",2016,15,19,"M","Upper",4291,18.92398
"NER",2017,15,19,"M","Lower",1461,6.20416
"NER",2017,15,19,"M","Point",2625,11.1175
"NER",2017,15,19,"M","Upper",4377,18.46584
"NER",2018,15,19,"M","Lower",1450,5.88763
"NER",2018,15,19,"M","Point",2664,10.78661
"NER",2018,15,19,"M","Upper",4484,18.08999
"NER",2019,15,19,"M","Lower",1441,5.60096
"NER",2019,15,19,"M","Point",2709,10.49987
"NER",2019,15,19,"M","Upper",4638,17.90681
"NGA",2000,15,19,"M","Lower",13623,10.03201
"NGA",2000,15,19,"M","Point",17671,12.99332
"NGA",2000,15,19,"M","Upper",22723,16.67671
"NGA",2001,15,19,"M","Lower",13617,9.84495
"NGA",2001,15,19,"M","Point",17554,12.67296
"NGA",2001,15,19,"M","Upper",22310,16.07858
"NGA",2002,15,19,"M","Lower",13649,9.69131
"NGA",2002,15,19,"M","Point",17474,12.39001
"NGA",2002,15,19,"M","Upper",22008,15.57979
"NGA",2003,15,19,"M","Lower",13745,9.58199
"NGA",2003,15,19,"M","Point",17420,12.12752
"NGA",2003,15,19,"M","Upper",21808,15.1596
"NGA",2004,15,19,"M","Lower",13819,9.45454
"NGA",2004,15,19,"M","Point",17382,11.87685
"NGA",2004,15,19,"M","Upper",21834,14.89616
"NGA",2005,15,19,"M","Lower",13948,9.35634
"NGA",2005,15,19,"M","Point",17379,11.64378
"NGA",2005,15,19,"M","Upper",21724,14.53371
"NGA",2006,15,19,"M","Lower",13835,9.12769
"NGA",2006,15,19,"M","Point",17299,11.40021
"NGA",2006,15,19,"M","Upper",21514,14.15733
"NGA",2007,15,19,"M","Lower",13814,8.94772
"NGA",2007,15,19,"M","Point",17230,11.14745
"NGA",2007,15,19,"M","Upper",21522,13.90483
"NGA",2008,15,19,"M","Lower",13840,8.78332
"NGA",2008,15,19,"M","Point",17205,10.90663
"NGA",2008,15,19,"M","Upper",21542,13.63765
"NGA",2009,15,19,"M","Lower",13676,8.48625
"NGA",2009,15,19,"M","Point",17204,10.66322
"NGA",2009,15,19,"M","Upper",21616,13.37898
"NGA",2010,15,19,"M","Lower",13730,8.31356
"NGA",2010,15,19,"M","Point",17251,10.43368
"NGA",2010,15,19,"M","Upper",21925,13.24149
"NGA",2011,15,19,"M","Lower",13665,8.07836
"NGA",2011,15,19,"M","Point",17346,10.2427
"NGA",2011,15,19,"M","Upper",22235,13.11062
"NGA",2012,15,19,"M","Lower",13624,7.84721
"NGA",2012,15,19,"M","Point",17512,10.07538
"NGA",2012,15,19,"M","Upper",22763,13.07614
"NGA",2013,15,19,"M","Lower",13598,7.61465
"NGA",2013,15,19,"M","Point",17738,9.92133
"NGA",2013,15,19,"M","Upper",23352,13.04045
"NGA",2014,15,19,"M","Lower",13699,7.44115
"NGA",2014,15,19,"M","Point",18013,9.77271
"NGA",2014,15,19,"M","Upper",24121,13.06433
"NGA",2015,15,19,"M","Lower",13700,7.20699
"NGA",2015,15,19,"M","Point",18323,9.62671
"NGA",2015,15,19,"M","Upper",25186,13.20874
"NGA",2016,15,19,"M","Lower",13673,6.97645
"NGA",2016,15,19,"M","Point",18588,9.472
"NGA",2016,15,19,"M","Upper",26330,13.39025
"NGA",2017,15,19,"M","Lower",13569,6.70166
"NGA",2017,15,19,"M","Point",18872,9.30825
"NGA",2017,15,19,"M","Upper",27466,13.51857
"NGA",2018,15,19,"M","Lower",13357,6.37875
"NGA",2018,15,19,"M","Point",19158,9.13631
"NGA",2018,15,19,"M","Upper",28490,13.55581
"NGA",2019,15,19,"M","Lower",13368,6.17352
"NGA",2019,15,19,"M","Point",19419,8.95508
"NGA",2019,15,19,"M","Upper",29285,13.47387
"NIC",2000,15,19,"M","Lower",364,5.88584
"NIC",2000,15,19,"M","Point",481,7.74419
"NIC",2000,15,19,"M","Upper",653,10.49578
"NIC",2001,15,19,"M","Lower",360,5.74937
"NIC",2001,15,19,"M","Point",475,7.56465
"NIC",2001,15,19,"M","Upper",645,10.25248
"NIC",2002,15,19,"M","Lower",354,5.61913
"NIC",2002,15,19,"M","Point",468,7.39331
"NIC",2002,15,19,"M","Upper",635,10.02028
"NIC",2003,15,19,"M","Lower",348,5.49908
"NIC",2003,15,19,"M","Point",459,7.23536
"NIC",2003,15,19,"M","Upper",623,9.80624
"NIC",2004,15,19,"M","Lower",342,5.38769
"NIC",2004,15,19,"M","Point",451,7.08882
"NIC",2004,15,19,"M","Upper",612,9.60764
"NIC",2005,15,19,"M","Lower",337,5.27898
"NIC",2005,15,19,"M","Point",444,6.94578
"NIC",2005,15,19,"M","Upper",604,9.41382
"NIC",2006,15,19,"M","Lower",331,5.17391
"NIC",2006,15,19,"M","Point",437,6.80756
"NIC",2006,15,19,"M","Upper",593,9.22649
"NIC",2007,15,19,"M","Lower",326,5.0757
"NIC",2007,15,19,"M","Point",430,6.67834
"NIC",2007,15,19,"M","Upper",584,9.05139
"NIC",2008,15,19,"M","Lower",321,4.97982
"NIC",2008,15,19,"M","Point",424,6.5522
"NIC",2008,15,19,"M","Upper",575,8.88044
"NIC",2009,15,19,"M","Lower",315,4.89009
"NIC",2009,15,19,"M","Point",416,6.43415
"NIC",2009,15,19,"M","Upper",564,8.72045
"NIC",2010,15,19,"M","Lower",309,4.80288
"NIC",2010,15,19,"M","Point",408,6.31941
"NIC",2010,15,19,"M","Upper",554,8.56496
"NIC",2011,15,19,"M","Lower",303,4.72058
"NIC",2011,15,19,"M","Point",400,6.21113
"NIC",2011,15,19,"M","Upper",543,8.41822
"NIC",2012,15,19,"M","Lower",296,4.64327
"NIC",2012,15,19,"M","Point",391,6.10941
"NIC",2012,15,19,"M","Upper",531,8.28036
"NIC",2013,15,19,"M","Lower",290,4.56861
"NIC",2013,15,19,"M","Point",382,6.01117
"NIC",2013,15,19,"M","Upper",519,8.14722
"NIC",2014,15,19,"M","Lower",283,4.49697
"NIC",2014,15,19,"M","Point",373,5.91693
"NIC",2014,15,19,"M","Upper",507,8.01948
"NIC",2015,15,19,"M","Lower",277,4.42341
"NIC",2015,15,19,"M","Point",365,5.82014
"NIC",2015,15,19,"M","Upper",496,7.88832
"NIC",2016,15,19,"M","Lower",271,4.35211
"NIC",2016,15,19,"M","Point",358,5.72633
"NIC",2016,15,19,"M","Upper",486,7.76119
"NIC",2017,15,19,"M","Lower",267,4.28247
"NIC",2017,15,19,"M","Point",352,5.6347
"NIC",2017,15,19,"M","Upper",478,7.63702
"NIC",2018,15,19,"M","Lower",262,4.21176
"NIC",2018,15,19,"M","Point",345,5.54168
"NIC",2018,15,19,"M","Upper",469,7.51096
"NIC",2019,15,19,"M","Lower",257,4.13956
"NIC",2019,15,19,"M","Point",340,5.44669
"NIC",2019,15,19,"M","Upper",461,7.38224
"NIU",2000,15,19,"M","Lower",0,5.22703
"NIU",2000,15,19,"M","Point",0,6.84362
"NIU",2000,15,19,"M","Upper",1,9.22035
"NIU",2001,15,19,"M","Lower",0,5.38301
"NIU",2001,15,19,"M","Point",0,7.04779
"NIU",2001,15,19,"M","Upper",1,9.49533
"NIU",2002,15,19,"M","Lower",0,5.53525
"NIU",2002,15,19,"M","Point",0,7.24706
"NIU",2002,15,19,"M","Upper",1,9.76374
"NIU",2003,15,19,"M","Lower",0,5.66657
"NIU",2003,15,19,"M","Point",0,7.41898
"NIU",2003,15,19,"M","Upper",1,9.9953
"NIU",2004,15,19,"M","Lower",0,5.77924
"NIU",2004,15,19,"M","Point",0,7.56646
"NIU",2004,15,19,"M","Upper",1,10.19398
"NIU",2005,15,19,"M","Lower",0,5.84218
"NIU",2005,15,19,"M","Point",0,7.64888
"NIU",2005,15,19,"M","Upper",1,10.30502
"NIU",2006,15,19,"M","Lower",0,5.87334
"NIU",2006,15,19,"M","Point",0,7.68969
"NIU",2006,15,19,"M","Upper",1,10.36002
"NIU",2007,15,19,"M","Lower",0,5.85841
"NIU",2007,15,19,"M","Point",0,7.67016
"NIU",2007,15,19,"M","Upper",1,10.33375
"NIU",2008,15,19,"M","Lower",0,5.83596
"NIU",2008,15,19,"M","Point",0,7.64078
"NIU",2008,15,19,"M","Upper",1,10.2942
"NIU",2009,15,19,"M","Lower",0,5.80811
"NIU",2009,15,19,"M","Point",0,7.60432
"NIU",2009,15,19,"M","Upper",1,10.24509
"NIU",2010,15,19,"M","Lower",0,5.76969
"NIU",2010,15,19,"M","Point",0,7.55403
"NIU",2010,15,19,"M","Upper",1,10.17732
"NIU",2011,15,19,"M","Lower",0,5.74359
"NIU",2011,15,19,"M","Point",0,7.51984
"NIU",2011,15,19,"M","Upper",1,10.13122
"NIU",2012,15,19,"M","Lower",0,5.70851
"NIU",2012,15,19,"M","Point",0,7.47389
"NIU",2012,15,19,"M","Upper",1,10.06927
"NIU",2013,15,19,"M","Lower",0,5.67438
"NIU",2013,15,19,"M","Point",0,7.42918
"NIU",2013,15,19,"M","Upper",1,10.009
"NIU",2014,15,19,"M","Lower",0,5.63448
"NIU",2014,15,19,"M","Point",0,7.37693
"NIU",2014,15,19,"M","Upper",1,9.93856
"NIU",2015,15,19,"M","Lower",0,5.58654
"NIU",2015,15,19,"M","Point",0,7.31415
"NIU",2015,15,19,"M","Upper",1,9.85397
"NIU",2016,15,19,"M","Lower",0,5.52653
"NIU",2016,15,19,"M","Point",0,7.23557
"NIU",2016,15,19,"M","Upper",1,9.74811
"NIU",2017,15,19,"M","Lower",0,5.45239
"NIU",2017,15,19,"M","Point",0,7.13852
"NIU",2017,15,19,"M","Upper",1,9.61739
"NIU",2018,15,19,"M","Lower",0,5.35391
"NIU",2018,15,19,"M","Point",0,7.00962
"NIU",2018,15,19,"M","Upper",1,9.44379
"NIU",2019,15,19,"M","Lower",0,5.25003
"NIU",2019,15,19,"M","Point",0,6.87366
"NIU",2019,15,19,"M","Upper",1,9.26069
"NLD",2000,15,19,"M","Lower",222,2.33426
"NLD",2000,15,19,"M","Point",229,2.40825
"NLD",2000,15,19,"M","Upper",239,2.50724
"NLD",2001,15,19,"M","Lower",217,2.24679
"NLD",2001,15,19,"M","Point",224,2.31902
"NLD",2001,15,19,"M","Upper",234,2.41064
"NLD",2002,15,19,"M","Lower",208,2.12976
"NLD",2002,15,19,"M","Point",215,2.19677
"NLD",2002,15,19,"M","Upper",224,2.28526
"NLD",2003,15,19,"M","Lower",197,1.99354
"NLD",2003,15,19,"M","Point",204,2.05794
"NLD",2003,15,19,"M","Upper",212,2.1389
"NLD",2004,15,19,"M","Lower",185,1.8542
"NLD",2004,15,19,"M","Point",192,1.91817
"NLD",2004,15,19,"M","Upper",199,1.98743
"NLD",2005,15,19,"M","Lower",174,1.726
"NLD",2005,15,19,"M","Point",181,1.79152
"NLD",2005,15,19,"M","Upper",188,1.8571
"NLD",2006,15,19,"M","Lower",165,1.62176
"NLD",2006,15,19,"M","Point",172,1.6886
"NLD",2006,15,19,"M","Upper",179,1.75033
"NLD",2007,15,19,"M","Lower",157,1.53323
"NLD",2007,15,19,"M","Point",165,1.60564
"NLD",2007,15,19,"M","Upper",172,1.66611
"NLD",2008,15,19,"M","Lower",152,1.46667
"NLD",2008,15,19,"M","Point",159,1.53504
"NLD",2008,15,19,"M","Upper",166,1.59084
"NLD",2009,15,19,"M","Lower",146,1.40758
"NLD",2009,15,19,"M","Point",153,1.47252
"NLD",2009,15,19,"M","Upper",160,1.52617
"NLD",2010,15,19,"M","Lower",141,1.35907
"NLD",2010,15,19,"M","Point",148,1.41831
"NLD",2010,15,19,"M","Upper",153,1.46954
"NLD",2011,15,19,"M","Lower",137,1.31762
"NLD",2011,15,19,"M","Point",143,1.37116
"NLD",2011,15,19,"M","Upper",149,1.42246
"NLD",2012,15,19,"M","Lower",134,1.28311
"NLD",2012,15,19,"M","Point",139,1.33294
"NLD",2012,15,19,"M","Upper",145,1.3847
"NLD",2013,15,19,"M","Lower",130,1.25515
"NLD",2013,15,19,"M","Point",136,1.30387
"NLD",2013,15,19,"M","Upper",142,1.3582
"NLD",2014,15,19,"M","Lower",128,1.23649
"NLD",2014,15,19,"M","Point",133,1.28522
"NLD",2014,15,19,"M","Upper",139,1.33942
"NLD",2015,15,19,"M","Lower",127,1.22833
"NLD",2015,15,19,"M","Point",132,1.27843
"NLD",2015,15,19,"M","Upper",139,1.33622
"NLD",2016,15,19,"M","Lower",127,1.23152
"NLD",2016,15,19,"M","Point",133,1.28546
"NLD",2016,15,19,"M","Upper",140,1.34839
"NLD",2017,15,19,"M","Lower",128,1.24113
"NLD",2017,15,19,"M","Point",136,1.30255
"NLD",2017,15,19,"M","Upper",144,1.37718
"NLD",2018,15,19,"M","Lower",131,1.25226
"NLD",2018,15,19,"M","Point",139,1.32574
"NLD",2018,15,19,"M","Upper",149,1.41495
"NLD",2019,15,19,"M","Lower",131,1.25801
"NLD",2019,15,19,"M","Point",141,1.34552
"NLD",2019,15,19,"M","Upper",153,1.45624
"NOR",2000,15,19,"M","Lower",91,3.36212
"NOR",2000,15,19,"M","Point",96,3.54169
"NOR",2000,15,19,"M","Upper",102,3.71116
"NOR",2001,15,19,"M","Lower",91,3.3148
"NOR",2001,15,19,"M","Point",97,3.49999
"NOR",2001,15,19,"M","Upper",102,3.66859
"NOR",2002,15,19,"M","Lower",89,3.15377
"NOR",2002,15,19,"M","Point",94,3.35147
"NOR",2002,15,19,"M","Upper",100,3.52187
"NOR",2003,15,19,"M","Lower",85,2.9615
"NOR",2003,15,19,"M","Point",91,3.15758
"NOR",2003,15,19,"M","Upper",96,3.32019
"NOR",2004,15,19,"M","Lower",81,2.76432
"NOR",2004,15,19,"M","Point",87,2.95678
"NOR",2004,15,19,"M","Upper",92,3.11013
"NOR",2005,15,19,"M","Lower",78,2.58318
"NOR",2005,15,19,"M","Point",84,2.77231
"NOR",2005,15,19,"M","Upper",89,2.91677
"NOR",2006,15,19,"M","Lower",75,2.44198
"NOR",2006,15,19,"M","Point",82,2.61634
"NOR",2006,15,19,"M","Upper",86,2.74749
"NOR",2007,15,19,"M","Lower",73,2.33068
"NOR",2007,15,19,"M","Point",79,2.49198
"NOR",2007,15,19,"M","Upper",83,2.62023
"NOR",2008,15,19,"M","Lower",72,2.26099
"NOR",2008,15,19,"M","Point",77,2.40235
"NOR",2008,15,19,"M","Upper",82,2.53076
