"ISO3","Year","AgeLow","AgeUp","Sex","Variable","Quantile","HIV","LRI","TB","Diarrhoeal","Malaria","OtherCMPN","Digestive","Neoplasms","OtherNCD","Drowning","RTI","OtherInj","NatDis","CollectVio"
"FSM",2009,10,14,"B","Fraction","Point",0,0.11107,0.03723,0.04743,0,0.40035,0.03146,0.07936,0.11934,0.04383,0.03888,0.09106,0,0
"FSM",2009,10,14,"B","Fraction","Upper",0,0.14416,0.13812,0.05758,0,0.44076,0.04715,0.10186,0.14403,0.05424,0.04754,0.10694,0,0
"FSM",2009,10,14,"B","Rate","Lower",0,0,0,0,0,0.92808,0,0,0,0,0,0,0,0
"FSM",2009,10,14,"B","Rate","Point",0,0.37098,0.12435,0.15842,0,1.3372,0.10508,0.26507,0.3986,0.1464,0.12986,0.30415,0,0
"FSM",2009,10,14,"B","Rate","Upper",0,0.57143,0.45091,0.21956,0,1.824,0.17332,0.39388,0.56403,0.21173,0.18505,0.42705,0,0
"FSM",2010,10,14,"B","Deaths","Lower",0,0,0,0,0,2,0,0,0,0,0,0,0,0
"FSM",2010,10,14,"B","Deaths","Point",0,1,0,0,0,4,0,1,1,0,0,1,0,0
"FSM",2010,10,14,"B","Deaths","Upper",0,2,2,1,0,5,1,2,2,1,1,2,0,0
"FSM",2010,10,14,"B","Fraction","Lower",0,0,0,0,0,0.30303,0,0,0,0,0,0,0,0
"FSM",2010,10,14,"B","Fraction","Point",0,0.10786,0.04125,0.04806,0,0.39473,0.0314,0.08092,0.11963,0.04364,0.03873,0.09378,0,0
"FSM",2010,10,14,"B","Fraction","Upper",0,0.14204,0.15002,0.0584,0,0.43603,0.04713,0.10382,0.14455,0.05418,0.04756,0.11024,0,0
"FSM",2010,10,14,"B","Rate","Lower",0,0,0,0,0,0.86054,0,0,0,0,0,0,0,0
"FSM",2010,10,14,"B","Rate","Point",0,0.35246,0.13479,0.15705,0,1.28988,0.10261,0.26443,0.39092,0.1426,0.12656,0.30645,0,0
"FSM",2010,10,14,"B","Rate","Upper",0,0.55561,0.48703,0.21857,0,1.77541,0.16965,0.3938,0.55372,0.20657,0.18058,0.43075,0,0
"FSM",2011,10,14,"B","Deaths","Lower",0,0,0,0,0,2,0,0,0,0,0,0,0,0
"FSM",2011,10,14,"B","Deaths","Point",0,1,0,0,0,3,0,1,1,0,0,1,0,0
"FSM",2011,10,14,"B","Deaths","Upper",0,2,2,1,0,5,1,1,2,1,1,2,0,0
"FSM",2011,10,14,"B","Fraction","Lower",0,0,0,0,0,0.30391,0,0,0,0,0,0,0,0
"FSM",2011,10,14,"B","Fraction","Point",0,0.10662,0.04188,0.04956,0,0.38968,0.03159,0.08238,0.12012,0.04314,0.03861,0.09643,0,0
"FSM",2011,10,14,"B","Fraction","Upper",0,0.14169,0.14277,0.06045,0,0.4316,0.0474,0.10597,0.14543,0.05376,0.0476,0.11366,0,0
"FSM",2011,10,14,"B","Rate","Lower",0,0,0,0,0,0.84618,0,0,0,0,0,0,0,0
"FSM",2011,10,14,"B","Rate","Point",0,0.34116,0.13401,0.15858,0,1.24687,0.10108,0.26359,0.38435,0.13804,0.12354,0.30855,0,0
"FSM",2011,10,14,"B","Rate","Upper",0,0.55169,0.45725,0.22188,0,1.72183,0.16786,0.39244,0.54458,0.19987,0.17625,0.4343,0,0
"FSM",2012,10,14,"B","Deaths","Lower",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"FSM",2012,10,14,"B","Deaths","Point",0,1,0,0,0,3,0,1,1,0,0,1,0,0
"FSM",2012,10,14,"B","Deaths","Upper",0,2,2,1,0,5,1,1,2,1,1,2,0,0
"FSM",2012,10,14,"B","Fraction","Lower",0,0,0,0,0,0.29454,0,0,0,0,0,0,0,0
"FSM",2012,10,14,"B","Fraction","Point",0,0.10269,0.04657,0.0519,0,0.38512,0.03186,0.0835,0.11914,0.04217,0.03849,0.09855,0,0
"FSM",2012,10,14,"B","Fraction","Upper",0,0.14042,0.1449,0.06333,0,0.43004,0.04813,0.10724,0.1442,0.05277,0.04745,0.11594,0,0
"FSM",2012,10,14,"B","Rate","Lower",0,0,0,0,0,0.80331,0,0,0,0,0,0,0,0
"FSM",2012,10,14,"B","Rate","Point",0,0.32213,0.14608,0.1628,0,1.20808,0.09994,0.26193,0.37373,0.13228,0.12074,0.30914,0,0
"FSM",2012,10,14,"B","Rate","Upper",0,0.53442,0.46812,0.22872,0,1.69109,0.16567,0.38927,0.52952,0.19257,0.1726,0.43615,0,0
"FSM",2013,10,14,"B","Deaths","Lower",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"FSM",2013,10,14,"B","Deaths","Point",0,1,0,0,0,3,0,1,1,0,0,1,0,0
"FSM",2013,10,14,"B","Deaths","Upper",0,2,2,1,0,4,1,1,2,1,1,2,0,0
"FSM",2013,10,14,"B","Fraction","Lower",0,0,0,0,0,0.26511,0,0,0,0,0,0,0,0
"FSM",2013,10,14,"B","Fraction","Point",0,0.10352,0.0432,0.05427,0,0.38472,0.03214,0.08525,0.11723,0.04113,0.03827,0.10028,0,0
"FSM",2013,10,14,"B","Fraction","Upper",0,0.14043,0.16281,0.06623,0,0.42973,0.04901,0.10949,0.14229,0.05164,0.04731,0.11768,0,0
"FSM",2013,10,14,"B","Rate","Lower",0,0,0,0,0,0.72799,0,0,0,0,0,0,0,0
"FSM",2013,10,14,"B","Rate","Point",0,0.31844,0.13289,0.16694,0,1.18343,0.09887,0.26224,0.36061,0.12652,0.11772,0.30847,0,0
"FSM",2013,10,14,"B","Rate","Upper",0,0.51603,0.52363,0.23254,0,1.62693,0.16442,0.39062,0.51171,0.18543,0.16805,0.43699,0,0
"FSM",2014,10,14,"B","Deaths","Lower",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"FSM",2014,10,14,"B","Deaths","Point",0,1,0,0,0,3,0,1,1,0,0,1,0,0
"FSM",2014,10,14,"B","Deaths","Upper",0,2,2,1,0,4,1,1,2,1,1,2,0,0
"FSM",2014,10,14,"B","Fraction","Lower",0,0,0,0,0,0.26363,0,0,0,0,0,0,0,0
"FSM",2014,10,14,"B","Fraction","Point",0,0.09118,0.0608,0.05727,0,0.37478,0.03263,0.08683,0.11589,0.03995,0.0382,0.10246,0,0
"FSM",2014,10,14,"B","Fraction","Upper",0,0.1354,0.18823,0.06994,0,0.42485,0.05017,0.11144,0.14111,0.0503,0.04715,0.12007,0,0
"FSM",2014,10,14,"B","Rate","Lower",0,0,0,0,0,0.68344,0,0,0,0,0,0,0,0
"FSM",2014,10,14,"B","Rate","Point",0,0.2744,0.18298,0.17235,0,1.12789,0.0982,0.26131,0.34877,0.12023,0.11496,0.30835,0,0
"FSM",2014,10,14,"B","Rate","Upper",0,0.49279,0.56291,0.23973,0,1.58727,0.16429,0.38782,0.49551,0.17768,0.16404,0.43458,0,0
"FSM",2015,10,14,"B","Deaths","Lower",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"FSM",2015,10,14,"B","Deaths","Point",0,1,0,0,0,3,0,1,1,0,0,1,0,0
"FSM",2015,10,14,"B","Deaths","Upper",0,2,1,1,0,4,1,1,2,1,1,1,2,0
"FSM",2015,10,14,"B","Fraction","Lower",0,0,0,0,0,0.24748,0,0,0,0,0,0,0,0
"FSM",2015,10,14,"B","Fraction","Point",0,0.10025,0.03156,0.05642,0,0.35907,0.031,0.08266,0.1072,0.03646,0.03585,0.09803,0.06149,0
"FSM",2015,10,14,"B","Fraction","Upper",0,0.13663,0.12145,0.0719,0,0.42065,0.04975,0.11089,0.13603,0.0482,0.04639,0.12032,0.28858,0
"FSM",2015,10,14,"B","Rate","Lower",0,0,0,0,0,0.61888,0,0,0,0,0,0,0,0
"FSM",2015,10,14,"B","Rate","Point",0,0.29536,0.09298,0.16623,0,1.0579,0.09133,0.24353,0.31583,0.10742,0.10562,0.28882,0.18116,0
"FSM",2015,10,14,"B","Rate","Upper",0,0.47549,0.36969,0.2419,0,1.49617,0.15965,0.36475,0.46593,0.16189,0.1567,0.41739,0.84294,0
"FSM",2016,10,14,"B","Deaths","Lower",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"FSM",2016,10,14,"B","Deaths","Point",0,1,0,0,0,3,0,1,1,0,0,1,0,0
"FSM",2016,10,14,"B","Deaths","Upper",0,2,2,1,0,4,1,1,2,1,1,2,0,0
"FSM",2016,10,14,"B","Fraction","Lower",0,0,0,0,0,0.28132,0,0,0,0,0,0,0,0
"FSM",2016,10,14,"B","Fraction","Point",0,0.09667,0.04819,0.06137,0,0.37345,0.03325,0.08962,0.1138,0.03836,0.03828,0.107,0,0
"FSM",2016,10,14,"B","Fraction","Upper",0,0.13542,0.15035,0.07521,0,0.4198,0.05153,0.11496,0.13921,0.04878,0.0474,0.125,0,0
"FSM",2016,10,14,"B","Rate","Lower",0,0,0,0,0,0.70554,0,0,0,0,0,0,0,0
"FSM",2016,10,14,"B","Rate","Point",0,0.27826,0.13871,0.17665,0,1.07498,0.09571,0.25797,0.32757,0.11042,0.11019,0.308,0,0
"FSM",2016,10,14,"B","Rate","Upper",0,0.46891,0.42679,0.24693,0,1.49171,0.16055,0.38265,0.46521,0.1629,0.15715,0.43464,0,0
"FSM",2017,10,14,"B","Deaths","Lower",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"FSM",2017,10,14,"B","Deaths","Point",0,1,0,0,0,3,0,1,1,0,0,1,0,0
"FSM",2017,10,14,"B","Deaths","Upper",0,2,1,1,0,4,1,1,2,1,1,2,0,0
"FSM",2017,10,14,"B","Fraction","Lower",0,0,0,0,0,0.26784,0,0,0,0,0,0,0,0
"FSM",2017,10,14,"B","Fraction","Point",0,0.09814,0.04495,0.06064,0,0.37199,0.0331,0.09067,0.11416,0.03853,0.03843,0.10937,0,0
"FSM",2017,10,14,"B","Fraction","Upper",0,0.13539,0.1452,0.07438,0,0.41706,0.05138,0.11622,0.13964,0.04909,0.04766,0.12771,0,0
"FSM",2017,10,14,"B","Rate","Lower",0,0,0,0,0,0.65564,0,0,0,0,0,0,0,0
"FSM",2017,10,14,"B","Rate","Point",0,0.27686,0.12681,0.17107,0,1.04942,0.09338,0.25579,0.32206,0.1087,0.10842,0.30854,0,0
"FSM",2017,10,14,"B","Rate","Upper",0,0.4523,0.413,0.2395,0,1.45042,0.15659,0.37931,0.45796,0.16029,0.15451,0.43573,0,0
"FSM",2018,10,14,"B","Deaths","Lower",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"FSM",2018,10,14,"B","Deaths","Point",0,1,0,0,0,3,0,1,1,0,0,1,0,0
"FSM",2018,10,14,"B","Deaths","Upper",0,2,1,1,0,4,1,1,2,1,1,2,0,0
"FSM",2018,10,14,"B","Fraction","Lower",0,0,0,0,0,0.31489,0,0,0,0,0,0,0,0
"FSM",2018,10,14,"B","Fraction","Point",0,0.10615,0.03137,0.05929,0,0.37509,0.03277,0.09177,0.11422,0.03884,0.03858,0.11191,0,0
"FSM",2018,10,14,"B","Fraction","Upper",0,0.1351,0.11936,0.07272,0,0.41744,0.0508,0.11776,0.13962,0.04949,0.04806,0.13075,0,0
"FSM",2018,10,14,"B","Rate","Lower",0,0,0,0,0,0.72045,0,0,0,0,0,0,0,0
"FSM",2018,10,14,"B","Rate","Point",0,0.29298,0.08658,0.16364,0,1.03527,0.09045,0.25329,0.31526,0.1072,0.10648,0.30888,0,0
"FSM",2018,10,14,"B","Rate","Upper",0,0.45452,0.32472,0.22932,0,1.42822,0.15157,0.37515,0.44943,0.15812,0.15161,0.43674,0,0
"FSM",2019,10,14,"B","Deaths","Lower",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"FSM",2019,10,14,"B","Deaths","Point",0,1,0,0,0,2,0,1,1,0,0,1,0,0
"FSM",2019,10,14,"B","Deaths","Upper",0,2,1,1,0,4,1,1,2,1,1,2,0,0
"FSM",2019,10,14,"B","Fraction","Lower",0,0,0,0,0,0.30008,0,0,0,0,0,0,0,0
"FSM",2019,10,14,"B","Fraction","Point",0,0.10373,0.03433,0.05836,0,0.37224,0.03242,0.09287,0.11363,0.03896,0.03875,0.11472,0,0
"FSM",2019,10,14,"B","Fraction","Upper",0,0.13521,0.1195,0.07155,0,0.41515,0.0502,0.11931,0.13887,0.04965,0.04829,0.13409,0,0
"FSM",2019,10,14,"B","Rate","Lower",0,0,0,0,0,0.67484,0,0,0,0,0,0,0,0
"FSM",2019,10,14,"B","Rate","Point",0,0.27919,0.0924,0.15707,0,1.00188,0.08726,0.24996,0.30583,0.10486,0.10429,0.30877,0,0
"FSM",2019,10,14,"B","Rate","Upper",0,0.43767,0.30892,0.22006,0,1.37892,0.1462,0.36951,0.43597,0.15488,0.1484,0.43691,0,0
"GAB",2000,10,14,"B","Deaths","Lower",0,1,0,5,7,6,0,5,12,3,4,9,0,0
"GAB",2000,10,14,"B","Deaths","Point",6,21,7,20,28,31,4,21,47,13,18,35,0,0
"GAB",2000,10,14,"B","Deaths","Upper",16,47,25,39,51,59,9,43,88,26,34,63,0,0
"GAB",2000,10,14,"B","Fraction","Lower",0.00449,0.00886,0.00072,0.05848,0.10783,0.07509,0.00879,0.05085,0.1512,0.03828,0.05042,0.10808,0,0
"GAB",2000,10,14,"B","Fraction","Point",0.02479,0.08364,0.0281,0.08055,0.11227,0.12274,0.0154,0.08328,0.18697,0.053,0.0708,0.13847,0,0
"GAB",2000,10,14,"B","Fraction","Upper",0.04864,0.11889,0.10457,0.10619,0.11227,0.15844,0.02493,0.12613,0.22773,0.07183,0.09582,0.17064,0,0
"GAB",2000,10,14,"B","Rate","Lower",0.02124,0.03909,0.00602,0.18021,0.26128,0.22529,0.03254,0.18097,0.41443,0.11835,0.15176,0.31561,0,0
"GAB",2000,10,14,"B","Rate","Point",0.20522,0.6924,0.23262,0.66682,0.92941,1.01608,0.12749,0.68942,1.5478,0.43875,0.58611,1.1463,0,0
"GAB",2000,10,14,"B","Rate","Upper",0.52932,1.54321,0.79907,1.27137,1.68257,1.93898,0.27054,1.39832,2.90806,0.85782,1.11282,2.08298,0,0
"GAB",2001,10,14,"B","Deaths","Lower",1,0,0,5,7,6,1,5,12,3,4,9,0,0
"GAB",2001,10,14,"B","Deaths","Point",8,21,8,22,26,32,4,23,47,13,18,36,0,0
"GAB",2001,10,14,"B","Deaths","Upper",20,49,28,42,48,63,9,46,89,26,35,66,0,0
"GAB",2001,10,14,"B","Fraction","Lower",0.00701,0.00861,0.00122,0.0616,0.10242,0.07977,0.0093,0.05561,0.14787,0.03738,0.05012,0.10986,0,0
"GAB",2001,10,14,"B","Fraction","Point",0.03125,0.07984,0.03274,0.08355,0.10242,0.12444,0.01585,0.08826,0.18165,0.05136,0.06971,0.13892,0,0
"GAB",2001,10,14,"B","Fraction","Upper",0.06052,0.11812,0.10768,0.10936,0.10243,0.16316,0.02483,0.13106,0.22072,0.06936,0.09442,0.17097,0,0
"GAB",2001,10,14,"B","Rate","Lower",0.03769,0.03222,0.01014,0.18941,0.23703,0.22334,0.03404,0.18413,0.40795,0.11983,0.14748,0.30893,0,0
"GAB",2001,10,14,"B","Rate","Point",0.26117,0.66725,0.27362,0.69825,0.85596,1.03998,0.13246,0.73762,1.51811,0.42923,0.58259,1.161,0,0
"GAB",2001,10,14,"B","Rate","Upper",0.63545,1.58084,0.8994,1.32754,1.54421,2.02488,0.27247,1.47189,2.84766,0.83564,1.12155,2.12606,0,0
"GAB",2002,10,14,"B","Deaths","Lower",1,0,0,5,5,7,1,6,12,3,4,10,0,0
"GAB",2002,10,14,"B","Deaths","Point",10,20,10,23,22,35,4,25,47,13,18,37,0,0
"GAB",2002,10,14,"B","Deaths","Upper",23,50,33,45,41,70,10,51,90,27,36,69,0,0
"GAB",2002,10,14,"B","Fraction","Lower",0.00788,0.00545,0.00146,0.06414,0.08434,0.08184,0.01003,0.06158,0.14432,0.03697,0.04935,0.11003,0,0
"GAB",2002,10,14,"B","Fraction","Point",0.03717,0.0748,0.03942,0.08643,0.08435,0.13061,0.01667,0.09519,0.17705,0.05014,0.06861,0.13957,0,0
"GAB",2002,10,14,"B","Fraction","Upper",0.06516,0.11768,0.1151,0.11247,0.08435,0.17455,0.02541,0.13819,0.21489,0.06741,0.09255,0.17146,0,0
"GAB",2002,10,14,"B","Rate","Lower",0.04089,0.02657,0.01384,0.17953,0.18468,0.25008,0.03685,0.19297,0.3907,0.11707,0.13783,0.31774,0,0
"GAB",2002,10,14,"B","Rate","Point",0.31361,0.63111,0.3326,0.72923,0.71168,1.10199,0.14065,0.80314,1.49381,0.42304,0.57888,1.17759,0,0
"GAB",2002,10,14,"B","Rate","Upper",0.71401,1.56364,1.01838,1.41529,1.29163,2.19676,0.29299,1.58311,2.81809,0.82495,1.10682,2.172,0,0
"GAB",2003,10,14,"B","Deaths","Lower",2,0,0,6,4,7,1,6,11,3,4,10,0,0
"GAB",2003,10,14,"B","Deaths","Point",14,20,11,24,17,36,5,28,47,13,18,39,0,0
"GAB",2003,10,14,"B","Deaths","Upper",31,53,33,49,32,74,11,57,90,27,37,73,0,0
"GAB",2003,10,14,"B","Fraction","Lower",0.01485,0.00631,0.00144,0.06626,0.06276,0.06106,0.01077,0.0688,0.14064,0.0361,0.04843,0.11185,0,0
"GAB",2003,10,14,"B","Fraction","Point",0.05036,0.07378,0.0409,0.08875,0.06277,0.13167,0.01771,0.10367,0.17272,0.04889,0.0674,0.14138,0,0
"GAB",2003,10,14,"B","Fraction","Upper",0.08235,0.11828,0.11592,0.11447,0.06277,0.17729,0.02624,0.1473,0.20854,0.06538,0.09093,0.17358,0,0
"GAB",2003,10,14,"B","Rate","Lower",0.06521,0.02789,0.013,0.18763,0.14464,0.22336,0.037,0.21142,0.3698,0.10706,0.13713,0.32565,0,0
"GAB",2003,10,14,"B","Rate","Point",0.42822,0.62737,0.34778,0.75466,0.53375,1.11962,0.15059,0.88153,1.46868,0.41572,0.57312,1.20219,0,0
"GAB",2003,10,14,"B","Rate","Upper",0.94493,1.63353,0.99579,1.49063,0.97639,2.25718,0.31803,1.74167,2.78121,0.8147,1.12648,2.23282,0,0
"GAB",2004,10,14,"B","Deaths","Lower",2,0,0,5,3,5,1,6,10,3,4,9,0,0
"GAB",2004,10,14,"B","Deaths","Point",17,20,12,26,13,39,5,31,47,13,19,40,0,0
"GAB",2004,10,14,"B","Deaths","Upper",38,53,36,53,25,79,12,63,93,28,38,77,0,0
"GAB",2004,10,14,"B","Fraction","Lower",0.02126,0.00499,0.00248,0.06833,0.04549,0.05268,0.01162,0.07391,0.13648,0.03502,0.04764,0.11361,0,0
"GAB",2004,10,14,"B","Fraction","Point",0.05986,0.07093,0.0441,0.09084,0.0455,0.13635,0.01865,0.10979,0.16766,0.04721,0.06636,0.14276,0,0
"GAB",2004,10,14,"B","Fraction","Upper",0.09437,0.11495,0.12887,0.11638,0.0455,0.18626,0.02735,0.15434,0.20309,0.06262,0.08938,0.17439,0,0
"GAB",2004,10,14,"B","Rate","Lower",0.09078,0.01742,0.02181,0.16674,0.09138,0.15739,0.03511,0.20442,0.309,0.09666,0.13279,0.28882,0,0
"GAB",2004,10,14,"B","Rate","Point",0.5146,0.60976,0.37911,0.78092,0.39115,1.17216,0.16033,0.94383,1.44132,0.40585,0.57048,1.22726,0,0
"GAB",2004,10,14,"B","Rate","Upper",1.14404,1.59635,1.08962,1.57181,0.74071,2.37497,0.33561,1.88963,2.8044,0.81717,1.13924,2.30543,0,0
"GAB",2005,10,14,"B","Deaths","Lower",3,0,0,4,1,4,1,6,8,2,3,8,0,0
"GAB",2005,10,14,"B","Deaths","Point",22,22,11,25,10,38,6,34,48,14,19,42,0,0
"GAB",2005,10,14,"B","Deaths","Upper",49,59,34,52,20,81,12,70,97,29,40,82,0,0
"GAB",2005,10,14,"B","Fraction","Lower",0.03133,0.00482,0.00133,0.06467,0.0351,0.05183,0.01155,0.0758,0.13472,0.03416,0.04661,0.11542,0,0
"GAB",2005,10,14,"B","Fraction","Point",0.07666,0.07583,0.03814,0.08594,0.0351,0.13165,0.01896,0.1159,0.16544,0.04707,0.06509,0.14423,0,0
"GAB",2005,10,14,"B","Fraction","Upper",0.11929,0.11719,0.12245,0.10991,0.03511,0.18518,0.02743,0.16135,0.19955,0.06202,0.08788,0.17537,0,0
"GAB",2005,10,14,"B","Rate","Lower",0.09423,0.01637,0.01273,0.14187,0.05932,0.13993,0.03013,0.18754,0.25002,0.08474,0.11488,0.24655,0,0
"GAB",2005,10,14,"B","Rate","Point",0.66514,0.65794,0.33092,0.74565,0.30454,1.14225,0.16451,1.0056,1.43543,0.4084,0.56475,1.2514,0,0
"GAB",2005,10,14,"B","Rate","Upper",1.42889,1.7263,0.9899,1.53553,0.58924,2.39438,0.35463,2.06717,2.86792,0.83282,1.16565,2.41351,0,0
"GAB",2006,10,14,"B","Deaths","Lower",2,0,0,3,1,3,0,5,6,2,2,6,0,0
"GAB",2006,10,14,"B","Deaths","Point",27,24,10,22,10,37,5,36,49,14,19,44,0,0
"GAB",2006,10,14,"B","Deaths","Upper",61,63,31,49,21,85,13,79,103,31,41,89,0,0
"GAB",2006,10,14,"B","Fraction","Lower",0.04023,0.00485,0.00084,0.05529,0.03309,0.04185,0.01093,0.07722,0.13322,0.03526,0.04455,0.11648,0,0
"GAB",2006,10,14,"B","Fraction","Point",0.08997,0.07995,0.03288,0.07501,0.03309,0.12477,0.01838,0.12141,0.16554,0.04842,0.06385,0.14672,0,0
"GAB",2006,10,14,"B","Fraction","Upper",0.13362,0.11706,0.11599,0.09566,0.0331,0.18127,0.02675,0.16977,0.1988,0.06358,0.08628,0.17713,0,0
"GAB",2006,10,14,"B","Rate","Lower",0.07913,0.00916,0.01015,0.089,0.04066,0.1159,0.02275,0.15925,0.19939,0.06422,0.08488,0.18373,0,0
"GAB",2006,10,14,"B","Rate","Point",0.78686,0.69923,0.28756,0.65602,0.2894,1.09122,0.16075,1.06183,1.44778,0.42347,0.55842,1.28319,0,0
"GAB",2006,10,14,"B","Rate","Upper",1.77678,1.81377,0.88969,1.40187,0.5854,2.48526,0.35889,2.27974,2.98501,0.90401,1.19271,2.5854,0,0
"GAB",2007,10,14,"B","Deaths","Lower",2,0,0,2,1,1,0,3,4,1,2,4,0,0
"GAB",2007,10,14,"B","Deaths","Point",32,23,11,19,10,33,5,39,51,16,19,46,0,0
"GAB",2007,10,14,"B","Deaths","Upper",76,64,32,42,21,79,12,87,109,35,43,96,0,0
"GAB",2007,10,14,"B","Fraction","Lower",0.04136,0.00343,0.0015,0.04449,0.03209,0.02497,0.00977,0.07854,0.13221,0.03785,0.0431,0.11938,0,0
"GAB",2007,10,14,"B","Fraction","Point",0.1069,0.07752,0.03574,0.06175,0.03209,0.1093,0.0171,0.12726,0.16729,0.05129,0.06297,0.15077,0,0
"GAB",2007,10,14,"B","Fraction","Upper",0.16004,0.11543,0.12016,0.07917,0.0321,0.17176,0.02508,0.17921,0.20064,0.06675,0.0855,0.18083,0,0
"GAB",2007,10,14,"B","Rate","Lower",0.08174,0.0035,0.01424,0.05987,0.02927,0.05212,0.01389,0.10297,0.14157,0.04728,0.06157,0.13562,0,0
"GAB",2007,10,14,"B","Rate","Point",0.93965,0.6814,0.31415,0.54278,0.28207,0.96074,0.15031,1.11861,1.47047,0.45084,0.5535,1.32526,0,0
"GAB",2007,10,14,"B","Rate","Upper",2.16568,1.84283,0.92323,1.20723,0.59019,2.28465,0.34282,2.49313,3.14437,0.99553,1.21436,2.77004,0,0
"GAB",2008,10,14,"B","Deaths","Lower",2,0,0,1,1,1,0,3,4,1,1,3,0,0
"GAB",2008,10,14,"B","Deaths","Point",38,25,8,17,11,26,5,41,51,16,19,48,0,0
"GAB",2008,10,14,"B","Deaths","Upper",95,69,29,39,24,71,12,95,115,37,43,104,0,0
"GAB",2008,10,14,"B","Fraction","Lower",0.04955,0.00419,0.00083,0.03882,0.03558,0.02708,0.00887,0.07933,0.13102,0.03778,0.0415,0.12196,0,0
"GAB",2008,10,14,"B","Fraction","Point",0.12457,0.08306,0.02746,0.0549,0.03558,0.08669,0.01599,0.13402,0.16762,0.05197,0.06176,0.15638,0,0
"GAB",2008,10,14,"B","Fraction","Upper",0.17662,0.1149,0.10473,0.07053,0.03559,0.15215,0.02349,0.189,0.20251,0.06799,0.08411,0.18698,0,0
"GAB",2008,10,14,"B","Rate","Lower",0.07402,0.00699,0.00868,0.03975,0.02939,0.03679,0.01142,0.09502,0.12629,0.03862,0.0462,0.10732,0,0
"GAB",2008,10,14,"B","Rate","Point",1.08903,0.72613,0.24006,0.47995,0.31105,0.75787,0.13979,1.17164,1.46538,0.45434,0.53992,1.36712,0,0
"GAB",2008,10,14,"B","Rate","Upper",2.70331,1.95977,0.82583,1.1105,0.67059,2.02858,0.33108,2.68854,3.2548,1.02968,1.22446,2.94509,0,0
"GAB",2009,10,14,"B","Deaths","Lower",2,0,0,1,0,0,0,2,2,0,1,3,0,0
"GAB",2009,10,14,"B","Deaths","Point",42,23,11,16,13,19,5,43,51,15,19,50,0,0
"GAB",2009,10,14,"B","Deaths","Upper",99,68,35,39,30,62,12,103,116,37,45,112,0,0
"GAB",2009,10,14,"B","Fraction","Lower",0.04933,0.00289,0.00058,0.03732,0.04296,0.01907,0.00835,0.08366,0.12878,0.03689,0.04043,0.12816,0,0
"GAB",2009,10,14,"B","Fraction","Point",0.1383,0.07476,0.03424,0.05288,0.04297,0.06271,0.01503,0.14034,0.16515,0.05044,0.06049,0.16269,0,0
"GAB",2009,10,14,"B","Fraction","Upper",0.18028,0.11283,0.11075,0.06805,0.04297,0.13615,0.02221,0.19586,0.19898,0.06645,0.08266,0.19367,0,0
"GAB",2009,10,14,"B","Rate","Lower",0.06051,0.00252,0.00614,0.03135,0.02727,0.01315,0.00833,0.08438,0.08516,0.02671,0.03777,0.10604,0,0
"GAB",2009,10,14,"B","Rate","Point",1.19939,0.64835,0.29694,0.4586,0.37265,0.54384,0.13035,1.21708,1.43224,0.43743,0.52459,1.41091,0,0
"GAB",2009,10,14,"B","Rate","Upper",2.76562,1.90304,0.98478,1.09286,0.82579,1.74867,0.31553,2.89729,3.23765,1.01883,1.24777,3.14066,0,0
"GAB",2010,10,14,"B","Deaths","Lower",1,0,0,0,0,0,0,2,2,0,0,2,0,0
"GAB",2010,10,14,"B","Deaths","Point",47,23,10,16,17,11,4,45,49,15,18,52,0,0
"GAB",2010,10,14,"B","Deaths","Upper",110,68,33,40,40,51,11,112,117,35,45,118,0,0
"GAB",2010,10,14,"B","Fraction","Lower",0.05317,0.0022,0.00041,0.03546,0.05522,0.0151,0.0078,0.08551,0.12359,0.03298,0.03786,0.12933,0,0
"GAB",2010,10,14,"B","Fraction","Point",0.15414,0.07371,0.03198,0.0533,0.05523,0.03643,0.01414,0.14554,0.16051,0.04761,0.059,0.16841,0,0
"GAB",2010,10,14,"B","Fraction","Upper",0.18199,0.1097,0.10775,0.06822,0.05523,0.11339,0.02092,0.20223,0.19443,0.06308,0.0809,0.19986,0,0
"GAB",2010,10,14,"B","Rate","Lower",0.03744,0.00166,0.005,0.02477,0.02585,0.00917,0.00595,0.06778,0.05811,0.02495,0.02658,0.0837,0,0
"GAB",2010,10,14,"B","Rate","Point",1.31776,0.63015,0.2734,0.45567,0.47217,0.31144,0.12088,1.24424,1.37222,0.40702,0.5044,1.43976,0,0
"GAB",2010,10,14,"B","Rate","Upper",3.02538,1.88094,0.89836,1.08376,1.09045,1.39854,0.30362,3.08418,3.22427,0.95912,1.23231,3.25634,0,0
"GAB",2011,10,14,"B","Deaths","Lower",1,0,0,0,1,0,0,2,1,0,0,2,0,0
"GAB",2011,10,14,"B","Deaths","Point",46,22,9,15,21,9,4,46,47,14,17,53,0,0
"GAB",2011,10,14,"B","Deaths","Upper",111,68,28,39,52,37,11,117,118,34,45,125,0,0
